"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"4841","{""Q0"":""A3FR7HHX2IS2FG""}","survey-text","0","4858","0.0-0.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7745","","text","1","13608","0.0-1.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3523","","text","2","17135","0.0-2.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2520","","text","3","19656","0.0-3.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1315","","text","4","20973","0.0-4.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1812","","text","5","22787","0.0-5.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1152","","text","6","23941","0.0-6.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2097","","text","7","26041","0.0-7.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4580","","identification","8","30655","0.0-8.0-0.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2482","","identification","9","34184","0.0-8.0-1.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2442","","text","10","37631","0.0-9.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1365","","text","11","38998","0.0-10.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1485","","text","12","40485","0.0-11.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4334","","text","13","44822","0.0-12.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1788","","bandit","14","48122","0.0-13.0-0.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"1527","","bandit","15","51157","0.0-14.0-0.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"3145","","text","16","54303","0.0-15.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"786","","text","17","55091","0.0-16.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"611","","text","18","55704","0.0-17.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"608","","text","19","56313","0.0-18.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"661","","bandit","20","58491","0.0-19.0-0.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"41","","bandit","21","60069","0.0-19.0-1.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"1058","","bandit","22","62640","0.0-19.0-2.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"630","","bandit","23","64778","0.0-19.0-3.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"854","","bandit","24","67142","0.0-19.0-4.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"464","","bandit","25","69117","0.0-19.0-5.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"82","","bandit","26","70716","0.0-19.0-6.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"180","","bandit","27","72402","0.0-19.0-7.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"616","","bandit","28","74527","0.0-19.0-8.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"335","","bandit","29","76371","0.0-19.0-9.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"401","","bandit","30","78281","0.0-19.0-10.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"318","","bandit","31","80111","0.0-19.0-11.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"243","","bandit","32","81865","0.0-19.0-12.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"325","","bandit","33","83697","0.0-19.0-13.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"179","","bandit","34","85384","0.0-19.0-14.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"204","","bandit","35","87096","0.0-19.0-15.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"24","","bandit","36","88634","0.0-19.0-16.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"209","","bandit","37","90362","0.0-19.0-17.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"51","","bandit","38","91923","0.0-19.0-18.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"62","","bandit","39","93514","0.0-19.0-19.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"2224","","text","40","95742","0.0-20.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1601","","bandit","41","98852","0.0-21.0-0.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","","","","","","","1","0","0","1","0","","","","","0","1","","","1","0","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"3139","","text","42","101994","0.0-22.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3392","","text","43","105388","0.0-23.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"486","","text","44","105878","0.0-24.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"329","","text","45","106211","0.0-25.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315","","text","46","106529","0.0-26.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"373","","text","47","106904","0.0-27.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"363","","text","48","107270","0.0-28.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"368","","text","49","107641","0.0-29.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371","","text","50","108014","0.0-30.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"248887","","text","51","356906","0.0-31.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3665","","text","52","360579","0.0-32.0","28777482","wem/bandit_either","A3FR7HHX2IS2FG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
