"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"5236","{""Q0"":""A10BH9PYCYUKDJ""}","survey-text","0","5251","0.0-0.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16311","","text","1","22569","0.0-1.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10977","","text","2","33550","0.0-2.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27692","","text","3","61246","0.0-3.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22714","","text","4","83962","0.0-4.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23918","","text","5","107883","0.0-5.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8260","","text","6","116146","0.0-6.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6444","","text","7","122594","0.0-7.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8182","","identification","8","130848","0.0-8.0-0.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7766","","identification","9","139653","0.0-8.0-1.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8591","","text","10","149247","0.0-9.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4328","","text","11","153577","0.0-10.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4291","","text","12","157871","0.0-11.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6729","","text","13","164602","0.0-12.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1618","","bandit","14","167734","0.0-13.0-0.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"178","","bandit","15","169424","0.0-14.0-0.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"12509","","text","16","181936","0.0-15.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21269","","text","17","203212","0.0-16.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10373","","text","18","213588","0.0-17.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6535","","text","19","220126","0.0-18.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1249","","bandit","20","222884","0.0-19.0-0.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"310","","bandit","21","224704","0.0-19.0-1.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","1","0","0","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"263","","bandit","22","226481","0.0-19.0-2.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"260","","bandit","23","228249","0.0-19.0-3.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"1140","","bandit","24","230900","0.0-19.0-4.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"352","","bandit","25","232762","0.0-19.0-5.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"338","","bandit","26","234608","0.0-19.0-6.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"216","","bandit","27","236334","0.0-19.0-7.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"339","","bandit","28","238183","0.0-19.0-8.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"277","","bandit","29","239971","0.0-19.0-9.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"317","","bandit","30","241796","0.0-19.0-10.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"259","","bandit","31","243569","0.0-19.0-11.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","1","0","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"284","","bandit","32","245364","0.0-19.0-12.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"237","","bandit","33","247112","0.0-19.0-13.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"258","","bandit","34","248884","0.0-19.0-14.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"229","","bandit","35","250625","0.0-19.0-15.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"237","","bandit","36","252371","0.0-19.0-16.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"279","","bandit","37","254162","0.0-19.0-17.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"123","","bandit","38","255795","0.0-19.0-18.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"230","","bandit","39","257536","0.0-19.0-19.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"5584","","text","40","263125","0.0-20.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1889","","bandit","41","266524","0.0-21.0-0.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","","","","","","","1","0","0","1","0","","","","","0","1","","","1","0","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"13869","","text","42","280396","0.0-22.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9239","","text","43","289640","0.0-23.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9053","","text","44","298696","0.0-24.0","94027982","wem/bandit_either","A10BH9PYCYUKDJ","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
