"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"8670","{""Q0"":""A111GZJ896Q9RX""}","survey-text","0","8677","0.0-0.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7815","","text","1","17497","0.0-1.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6194","","text","2","23692","0.0-2.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26831","","text","3","50525","0.0-3.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15007","","text","4","65533","0.0-4.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10912","","text","5","76446","0.0-5.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8847","","text","6","85293","0.0-6.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3319","","text","7","88614","0.0-7.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11914","","identification","8","100555","0.0-8.0-0.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6723","","identification","9","108300","0.0-8.0-1.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5663","","text","10","114967","0.0-9.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1559","","text","11","116527","0.0-10.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1710","","text","12","118238","0.0-11.0","44123759","wem/bandit_either","A111GZJ896Q9RX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
