"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"7157","{""Q0"":""AVXEDARJC5HLU""}","survey-text","0","7165","0.0-0.0","16350575","wem/bandit_either","AVXEDARJC5HLU","either","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49793","","text","1","57961","0.0-1.0","16350575","wem/bandit_either","AVXEDARJC5HLU","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37556","","text","2","95519","0.0-2.0","16350575","wem/bandit_either","AVXEDARJC5HLU","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23924","","text","3","119444","0.0-3.0","16350575","wem/bandit_either","AVXEDARJC5HLU","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15609","","text","4","135054","0.0-4.0","16350575","wem/bandit_either","AVXEDARJC5HLU","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28741","","text","5","163796","0.0-5.0","16350575","wem/bandit_either","AVXEDARJC5HLU","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8431","","text","6","172230","0.0-6.0","16350575","wem/bandit_either","AVXEDARJC5HLU","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20157","","text","7","192389","0.0-7.0","16350575","wem/bandit_either","AVXEDARJC5HLU","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10526","","identification","8","202926","0.0-8.0-0.0","16350575","wem/bandit_either","AVXEDARJC5HLU","either","8","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9898","","identification","9","213839","0.0-8.0-1.0","16350575","wem/bandit_either","AVXEDARJC5HLU","either","8","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
