"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"3105","{""Q0"":""A1BWR5RBQDZQ16""}","survey-text","0","3113","0.0-0.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11586","","text","1","15703","0.0-1.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4933","","text","2","20639","0.0-2.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1611","","text","3","22254","0.0-3.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741","","text","4","22997","0.0-4.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5592","","text","5","28592","0.0-5.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"628","","text","6","29221","0.0-6.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"559","","text","7","29782","0.0-7.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5585","","identification","8","35397","0.0-8.0-0.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3897","","identification","9","40313","0.0-8.0-1.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6043","","text","10","47358","0.0-9.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501","","text","11","47862","0.0-10.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1094","","text","12","48959","0.0-11.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4276","","text","13","53238","0.0-12.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2898","","bandit","14","57645","0.0-13.0-0.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"933","","bandit","15","60085","0.0-14.0-0.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"1911","","text","16","61998","0.0-15.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"597","","text","17","62598","0.0-16.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"966","","text","18","63566","0.0-17.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"678","","text","19","64246","0.0-18.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"629","","bandit","20","66381","0.0-19.0-0.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"365","","bandit","21","68252","0.0-19.0-1.0","69753694","wem/bandit_either","A1BWR5RBQDZQ16","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
