"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"1649","{""Q0"":""A2W2V66VVLL73O""}","survey-text","0","1657","0.0-0.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4463","","text","1","7123","0.0-1.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2542","","text","2","9667","0.0-2.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9328","","text","3","18995","0.0-3.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2614","","text","4","21611","0.0-4.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3487","","text","5","25099","0.0-5.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3399","","text","6","28498","0.0-6.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2431","","text","7","30931","0.0-7.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3917","","identification","8","34863","0.0-8.0-0.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2620","","identification","9","38495","0.0-8.0-1.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24426","","text","10","63924","0.0-9.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"477","","text","11","64403","0.0-10.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"862","","text","12","65267","0.0-11.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"894","","text","13","66163","0.0-12.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1790","","bandit","14","69460","0.0-13.0-0.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"884","","bandit","15","71851","0.0-14.0-0.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"1255","","text","16","73107","0.0-15.0","05350540","wem/bandit_either","A2W2V66VVLL73O","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
