"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"5962","{""Q0"":""AY5QUURIR136D""}","survey-text","0","5968","0.0-0.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21123","","text","1","28094","0.0-1.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12112","","text","2","40206","0.0-2.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22315","","text","3","62523","0.0-3.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17440","","text","4","79963","0.0-4.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57692","","text","5","137657","0.0-5.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7382","","text","6","145040","0.0-6.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6564","","text","7","151604","0.0-7.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7026","","identification","8","158642","0.0-8.0-0.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7068","","identification","9","166720","0.0-8.0-1.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6090","","text","10","173811","0.0-9.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3396","","text","11","177209","0.0-10.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2399","","text","12","179608","0.0-11.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7267","","text","13","186877","0.0-12.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1376","","bandit","14","189759","0.0-13.0-0.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"1140","","bandit","15","192403","0.0-14.0-0.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"8189","","text","16","200594","0.0-15.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13436","","text","17","214030","0.0-16.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6586","","text","18","220617","0.0-17.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9231","","text","19","229848","0.0-18.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"652","","bandit","20","232005","0.0-19.0-0.0","34951663","wem/bandit_either","AY5QUURIR136D","either","8","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
