"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"5908","{""Q0"":""A27SMEOPKV84VI""}","survey-text","0","5942","0.0-0.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19610","","text","1","26570","0.0-1.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5252","","text","2","31831","0.0-2.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16825","","text","3","48662","0.0-3.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6510","","text","4","55179","0.0-4.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9985","","text","5","65170","0.0-5.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7796","","text","6","72974","0.0-6.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4600","","text","7","77581","0.0-7.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8747","","identification","8","86458","0.0-8.0-0.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2860","","identification","9","90397","0.0-8.0-1.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6818","","text","10","98230","0.0-9.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1406","","text","11","99644","0.0-10.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","","text","12","101670","0.0-11.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5036","","text","13","106715","0.0-12.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"744","","bandit","14","109001","0.0-13.0-0.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"668","","bandit","15","111187","0.0-14.0-0.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"7127","","text","16","118318","0.0-15.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18958","","text","17","137286","0.0-16.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33632","","text","18","170926","0.0-17.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48952","","text","19","219885","0.0-18.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"698","","bandit","20","222114","0.0-19.0-0.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"545","","bandit","21","224180","0.0-19.0-1.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"417","","bandit","22","226126","0.0-19.0-2.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"331","","bandit","23","227994","0.0-19.0-3.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"315","","bandit","24","229846","0.0-19.0-4.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"422","","bandit","25","231804","0.0-19.0-5.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"377","","bandit","26","233708","0.0-19.0-6.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"563","","bandit","27","235806","0.0-19.0-7.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"696","","bandit","28","238032","0.0-19.0-8.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"330","","bandit","29","239901","0.0-19.0-9.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"321","","bandit","30","241763","0.0-19.0-10.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"283","","bandit","31","243567","0.0-19.0-11.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"305","","bandit","32","245405","0.0-19.0-12.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"290","","bandit","33","247227","0.0-19.0-13.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"322","","bandit","34","249084","0.0-19.0-14.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"359","","bandit","35","250979","0.0-19.0-15.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"319","","bandit","36","252820","0.0-19.0-16.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"206","","bandit","37","254546","0.0-19.0-17.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"308","","bandit","38","256367","0.0-19.0-18.0","04870262","wem/bandit_either","A27SMEOPKV84VI","either","4","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
