"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"12212","{""Q0"":""AJD3JOWNVDZD1""}","survey-text","0","12244","0.0-0.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22319","","text","1","35572","0.0-1.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13515","","text","2","49092","0.0-2.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29353","","text","3","78452","0.0-3.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19945","","text","4","98404","0.0-4.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59805","","text","5","158217","0.0-5.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11080","","text","6","169307","0.0-6.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3354","","text","7","172668","0.0-7.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34472","","identification","8","207214","0.0-8.0-0.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7682","","identification","9","215998","0.0-8.0-1.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7005","","text","10","224012","0.0-9.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7273","","text","11","231294","0.0-10.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3364","","text","12","234664","0.0-11.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5432","","text","13","240101","0.0-12.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3510","","bandit","14","245150","0.0-13.0-0.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"742","","bandit","15","247417","0.0-14.0-0.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"12779","","text","16","260204","0.0-15.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26398","","text","17","286611","0.0-16.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17726","","text","18","304350","0.0-17.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8368","","text","19","312728","0.0-18.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1827","","bandit","20","316083","0.0-19.0-0.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"2186","","bandit","21","319839","0.0-19.0-1.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"1906","","bandit","22","323322","0.0-19.0-2.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"906","","bandit","23","325783","0.0-19.0-3.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"1594","","bandit","24","328900","0.0-19.0-4.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","1","0","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"900","","bandit","25","331325","0.0-19.0-5.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"1578","","bandit","26","334456","0.0-19.0-6.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"1092","","bandit","27","337154","0.0-19.0-7.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"567","","bandit","28","339403","0.0-19.0-8.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","1","0","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"1214","","bandit","29","343063","0.0-19.0-9.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"1085","","bandit","30","345708","0.0-19.0-10.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"499","","bandit","31","347735","0.0-19.0-11.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"382","","bandit","32","349641","0.0-19.0-12.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"338","","bandit","33","351499","0.0-19.0-13.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"367","","bandit","34","353555","0.0-19.0-14.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"358","","bandit","35","355462","0.0-19.0-15.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"472","","bandit","36","357455","0.0-19.0-16.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"338","","bandit","37","359324","0.0-19.0-17.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"467","","bandit","38","361329","0.0-19.0-18.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"1163","","bandit","39","364013","0.0-19.0-19.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"5834","","text","40","369868","0.0-20.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"881","","bandit","41","372276","0.0-21.0-0.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","1","0","","","","","0","1","","","1","0","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"8727","","text","42","381022","0.0-22.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2963","","text","43","384002","0.0-23.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2982","","text","44","386991","0.0-24.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3075","","text","45","390073","0.0-25.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13991","","text","46","404072","0.0-26.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2785","","text","47","406866","0.0-27.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5366","","text","48","412242","0.0-28.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3619","","text","49","415877","0.0-29.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8365","","text","50","424259","0.0-30.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1617","","text","51","425893","0.0-31.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7835","","text","52","433743","0.0-32.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"634","","bandit","53","435914","0.0-33.0-0.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"1357","","bandit","54","438809","0.0-33.0-1.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","74","J","1","","true","0","full_practice"
"689","","bandit","55","441071","0.0-33.0-2.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.6","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","75","K","2","","true","0","full_practice"
"956","","bandit","56","443579","0.0-33.0-3.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","","0.6","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","75","K","2","","true","0","full_practice"
"705","","bandit","57","445967","0.0-33.0-4.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.6","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","75","K","2","","true","0","full_practice"
"820","","bandit","58","448314","0.0-33.0-5.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","","0.6","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","75","K","2","","true","0","full_practice"
"645","","bandit","59","450519","0.0-33.0-6.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","0.2","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","76","L","3","","true","0","full_practice"
"572","","bandit","60","452633","0.0-33.0-7.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.6","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","75","K","2","","true","0","full_practice"
"721","","bandit","61","454908","0.0-33.0-8.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.6","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","75","K","2","","true","0","full_practice"
"598","","bandit","62","457046","0.0-33.0-9.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","0","0","1","","0.6","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","75","K","2","","true","0","full_practice"
"786","","bandit","63","459409","0.0-33.0-10.0","45860066","wem/bandit_either","AJD3JOWNVDZD1","either","5","","","","","","","1","0","0","0.6","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","75","K","2","","true","0","full_practice"
