"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"10115","{""Q0"":""A3RQN5RZD1N2KP""}","survey-text","0","10120","0.0-0.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14641","","text","1","25765","0.0-1.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9254","","text","2","35021","0.0-2.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26569","","text","3","61592","0.0-3.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17423","","text","4","79017","0.0-4.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15394","","text","5","94412","0.0-5.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8239","","text","6","102652","0.0-6.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7870","","text","7","110523","0.0-7.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11234","","identification","8","121777","0.0-8.0-0.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9168","","identification","9","131960","0.0-8.0-1.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4824","","text","10","137787","0.0-9.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3452","","text","11","141241","0.0-10.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2949","","text","12","144192","0.0-11.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8160","","text","13","152354","0.0-12.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2149","","bandit","14","156012","0.0-13.0-0.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"2362","","bandit","15","159881","0.0-14.0-0.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"8248","","text","16","168131","0.0-15.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9667","","text","17","177800","0.0-16.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10262","","text","18","188064","0.0-17.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3750","","text","19","191816","0.0-18.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1186","","bandit","20","194509","0.0-19.0-0.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"1035","","bandit","21","197050","0.0-19.0-1.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"454","","bandit","22","199011","0.0-19.0-2.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"355","","bandit","23","200874","0.0-19.0-3.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"332","","bandit","24","202712","0.0-19.0-4.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"306","","bandit","25","204530","0.0-19.0-5.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"336","","bandit","26","206374","0.0-19.0-6.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","1","0","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"455","","bandit","27","208334","0.0-19.0-7.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"320","","bandit","28","210160","0.0-19.0-8.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"239","","bandit","29","211906","0.0-19.0-9.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"324","","bandit","30","213736","0.0-19.0-10.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"277","","bandit","31","215521","0.0-19.0-11.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"282","","bandit","32","217314","0.0-19.0-12.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","1","0","0","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"304","","bandit","33","219125","0.0-19.0-13.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"286","","bandit","34","220916","0.0-19.0-14.0","72831984","wem/bandit_either","A3RQN5RZD1N2KP","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
