"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"5953","{""Q0"":""A1T2162PMSEH0P""}","survey-text","0","5959","0.0-0.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18851","","text","1","25817","0.0-1.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9873","","text","2","35692","0.0-2.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24014","","text","3","59708","0.0-3.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20954","","text","4","80664","0.0-4.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31089","","text","5","111755","0.0-5.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6963","","text","6","118720","0.0-6.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6497","","text","7","125219","0.0-7.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12274","","identification","8","137520","0.0-8.0-0.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10946","","identification","9","149488","0.0-8.0-1.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9609","","text","10","160102","0.0-9.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2526","","text","11","162630","0.0-10.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1750","","text","12","164381","0.0-11.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9499","","text","13","173883","0.0-12.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7211","","bandit","14","182607","0.0-13.0-0.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"2806","","bandit","15","186923","0.0-14.0-0.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"10367","","text","16","197293","0.0-15.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13151","","text","17","210446","0.0-16.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7194","","text","18","217643","0.0-17.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4936","","text","19","222581","0.0-18.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"939","","bandit","20","225028","0.0-19.0-0.0","40637120","wem/bandit_either","A1T2162PMSEH0P","either","4","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
