"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"8290","{""Q0"":""A259UZJQOOVE4V""}","survey-text","0","8298","0.0-0.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17199","","text","1","26506","0.0-1.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12229","","text","2","38740","0.0-2.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37255","","text","3","75997","0.0-3.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19353","","text","4","95353","0.0-4.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20755","","text","5","116111","0.0-5.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11410","","text","6","127523","0.0-6.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6405","","text","7","133931","0.0-7.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9611","","identification","8","143591","0.0-8.0-0.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7068","","identification","9","151713","0.0-8.0-1.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7303","","text","10","160019","0.0-9.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4782","","text","11","164804","0.0-10.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2767","","text","12","167574","0.0-11.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4206","","text","13","171783","0.0-12.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4059","","bandit","14","177365","0.0-13.0-0.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"3033","","bandit","15","181915","0.0-14.0-0.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"12918","","text","16","194837","0.0-15.0","87589326","wem/bandit_either","A259UZJQOOVE4V","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
