"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"5658","{""Q0"":""A341XKSRZ58FJK""}","survey-text","0","5669","0.0-0.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11022","","text","1","17703","0.0-1.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7668","","text","2","25373","0.0-2.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14775","","text","3","40151","0.0-3.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8597","","text","4","48749","0.0-4.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13471","","text","5","62222","0.0-5.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8389","","text","6","70613","0.0-6.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4265","","text","7","74879","0.0-7.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9511","","identification","8","84412","0.0-8.0-0.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6838","","identification","9","92268","0.0-8.0-1.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4752","","text","10","98023","0.0-9.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3236","","text","11","101261","0.0-10.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2014","","text","12","103277","0.0-11.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5624","","text","13","108903","0.0-12.0","89131001","wem/bandit_either","A341XKSRZ58FJK","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
