"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"6726","{""Q0"":""A26Y58YECZUZZG""}","survey-text","0","6731","0.0-0.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8272","","text","1","16007","0.0-1.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4187","","text","2","20195","0.0-2.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7625","","text","3","27821","0.0-3.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9052","","text","4","36874","0.0-4.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14712","","text","5","51587","0.0-5.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4571","","text","6","56159","0.0-6.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3030","","text","7","59190","0.0-7.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5447","","identification","8","64645","0.0-8.0-0.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2613","","identification","9","68266","0.0-8.0-1.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4927","","text","10","74194","0.0-9.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1681","","text","11","75877","0.0-10.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1119","","text","12","76997","0.0-11.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3950","","text","13","80947","0.0-12.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2166","","bandit","14","84620","0.0-13.0-0.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"1072","","bandit","15","87196","0.0-14.0-0.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"6113","","text","16","93311","0.0-15.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11749","","text","17","105060","0.0-16.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4036","","text","18","109098","0.0-17.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2233","","text","19","111332","0.0-18.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"723","","bandit","20","113559","0.0-19.0-0.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"281","","bandit","21","115344","0.0-19.0-1.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"399","","bandit","22","117246","0.0-19.0-2.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"432","","bandit","23","119182","0.0-19.0-3.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"367","","bandit","24","121052","0.0-19.0-4.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"503","","bandit","25","123059","0.0-19.0-5.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","0","1","0","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"607","","bandit","26","125170","0.0-19.0-6.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"535","","bandit","27","127208","0.0-19.0-7.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"431","","bandit","28","129143","0.0-19.0-8.0","60339174","wem/bandit_either","A26Y58YECZUZZG","either","4","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
