"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"9169","{""Q0"":""A12VDN3TJJCAQQ""}","survey-text","0","9184","0.0-0.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6385","","text","1","16591","0.0-1.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7356","","text","2","23950","0.0-2.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18630","","text","3","42582","0.0-3.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13226","","text","4","55811","0.0-4.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26135","","text","5","81949","0.0-5.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6863","","text","6","88816","0.0-6.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3360","","text","7","92180","0.0-7.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11972","","identification","8","104183","0.0-8.0-0.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2877","","identification","9","108094","0.0-8.0-1.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6326","","text","10","115441","0.0-9.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2836","","text","11","118281","0.0-10.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2142","","text","12","120427","0.0-11.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3296","","text","13","123725","0.0-12.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8068","","bandit","14","133340","0.0-13.0-0.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"1855","","bandit","15","136778","0.0-14.0-0.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"10037","","text","16","146818","0.0-15.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7019","","text","17","153840","0.0-16.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6419","","text","18","160262","0.0-17.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5761","","text","19","166025","0.0-18.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1440","","bandit","20","168980","0.0-19.0-0.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"743","","bandit","21","171244","0.0-19.0-1.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"726","","bandit","22","173493","0.0-19.0-2.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"882","","bandit","23","175891","0.0-19.0-3.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"493","","bandit","24","177898","0.0-19.0-4.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"698","","bandit","25","180106","0.0-19.0-5.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"289","","bandit","26","181905","0.0-19.0-6.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"318","","bandit","27","183751","0.0-19.0-7.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"309","","bandit","28","185584","0.0-19.0-8.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"305","","bandit","29","187428","0.0-19.0-9.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"724","","bandit","30","189663","0.0-19.0-10.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"4327","","bandit","31","195522","0.0-19.0-11.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"1958","","bandit","32","199003","0.0-19.0-12.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"5414","","bandit","33","206068","0.0-19.0-13.0","77920439","wem/bandit_either","A12VDN3TJJCAQQ","either","8","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
