"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"7222","{""Q0"":""A3VBAQB2WO36Q1""}","survey-text","0","7236","0.0-0.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13897","","text","1","22142","0.0-1.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11340","","text","2","33485","0.0-2.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39188","","text","3","72676","0.0-3.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20104","","text","4","92783","0.0-4.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24299","","text","5","117086","0.0-5.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13653","","text","6","130741","0.0-6.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8124","","text","7","138869","0.0-7.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19392","","identification","8","158302","0.0-8.0-0.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20278","","identification","9","179610","0.0-8.0-1.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10714","","text","10","191331","0.0-9.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6494","","text","11","197829","0.0-10.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2358","","text","12","200190","0.0-11.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6815","","text","13","207008","0.0-12.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5803","","bandit","14","214331","0.0-13.0-0.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"2172","","bandit","15","218016","0.0-14.0-0.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"14670","","text","16","232691","0.0-15.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33851","","text","17","266549","0.0-16.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12319","","text","18","278871","0.0-17.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8137","","text","19","287011","0.0-18.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1778","","bandit","20","290303","0.0-19.0-0.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"569","","bandit","21","292385","0.0-19.0-1.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"87","","bandit","22","293986","0.0-19.0-2.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"581","","bandit","23","296082","0.0-19.0-3.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"475","","bandit","24","298071","0.0-19.0-4.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"520","","bandit","25","300105","0.0-19.0-5.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"740","","bandit","26","302359","0.0-19.0-6.0","59880047","wem/bandit_either","A3VBAQB2WO36Q1","either","6","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
