"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"7082","{""Q0"":""A16HSMUJ7C7QA7""}","survey-text","0","7096","0.0-0.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13997","","text","1","22102","0.0-1.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19997","","text","2","42105","0.0-2.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27026","","text","3","69138","0.0-3.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12286","","text","4","81429","0.0-4.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26142","","text","5","107575","0.0-5.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6284","","text","6","113863","0.0-6.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4294","","text","7","118159","0.0-7.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16397","","identification","8","134599","0.0-8.0-0.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6789","","identification","9","142585","0.0-8.0-1.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8698","","text","10","152287","0.0-9.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2836","","text","11","155126","0.0-10.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2062","","text","12","157191","0.0-11.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4852","","text","13","162046","0.0-12.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4177","","bandit","14","167783","0.0-13.0-0.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"2424","","bandit","15","171771","0.0-14.0-0.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"11584","","text","16","183357","0.0-15.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8120","","text","17","191480","0.0-16.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5572","","text","18","197055","0.0-17.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3140","","text","19","200198","0.0-18.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2688","","bandit","20","204400","0.0-19.0-0.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"2540","","bandit","21","208460","0.0-19.0-1.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","0","1","0","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"1721","","bandit","22","211711","0.0-19.0-2.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"587","","bandit","23","213824","0.0-19.0-3.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"442","","bandit","24","216210","0.0-19.0-4.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"1109","","bandit","25","218842","0.0-19.0-5.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"484","","bandit","26","221470","0.0-19.0-6.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"5066","","bandit","27","228063","0.0-19.0-7.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"511","","bandit","28","230092","0.0-19.0-8.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"588","","bandit","29","232197","0.0-19.0-9.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"422","","bandit","30","234154","0.0-19.0-10.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"373","","bandit","31","236639","0.0-19.0-11.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"1750","","bandit","32","239912","0.0-19.0-12.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"438","","bandit","33","242366","0.0-19.0-13.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"5063","","bandit","34","248954","0.0-19.0-14.0","35400255","wem/bandit_either","A16HSMUJ7C7QA7","either","3","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
