"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"7139","{""Q0"":""A6JKKANO7F4KD""}","survey-text","0","7155","0.0-0.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16619","","text","1","24782","0.0-1.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9146","","text","2","33931","0.0-2.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28412","","text","3","62348","0.0-3.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12994","","text","4","75344","0.0-4.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25967","","text","5","101314","0.0-5.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6452","","text","6","107768","0.0-6.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5302","","text","7","113073","0.0-7.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16639","","identification","8","129745","0.0-8.0-0.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13714","","identification","9","144482","0.0-8.0-1.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11346","","text","10","156834","0.0-9.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6362","","text","11","163199","0.0-10.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3494","","text","12","166695","0.0-11.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6323","","text","13","173072","0.0-12.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2499","","bandit","14","177099","0.0-13.0-0.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"1136","","bandit","15","179745","0.0-14.0-0.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"7474","","text","16","187226","0.0-15.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7340","","text","17","194568","0.0-16.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8029","","text","18","202601","0.0-17.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6949","","text","19","209553","0.0-18.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1151","","bandit","20","212216","0.0-19.0-0.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"859","","bandit","21","214585","0.0-19.0-1.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"466","","bandit","22","216560","0.0-19.0-2.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"559","","bandit","23","218633","0.0-19.0-3.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"408","","bandit","24","220551","0.0-19.0-4.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"621","","bandit","25","222683","0.0-19.0-5.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"631","","bandit","26","224824","0.0-19.0-6.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"499","","bandit","27","226834","0.0-19.0-7.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"552","","bandit","28","228907","0.0-19.0-8.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"383","","bandit","29","230804","0.0-19.0-9.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"560","","bandit","30","232873","0.0-19.0-10.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"406","","bandit","31","234794","0.0-19.0-11.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"429","","bandit","32","236736","0.0-19.0-12.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"583","","bandit","33","238833","0.0-19.0-13.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"345","","bandit","34","240707","0.0-19.0-14.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"415","","bandit","35","242632","0.0-19.0-15.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"208","","bandit","36","244367","0.0-19.0-16.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"314","","bandit","37","246192","0.0-19.0-17.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"627","","bandit","38","248328","0.0-19.0-18.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"328","","bandit","39","250169","0.0-19.0-19.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"5969","","text","40","256144","0.0-20.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1346","","bandit","41","259019","0.0-21.0-0.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","1","0","0","1","0","","","","","0","1","","","1","0","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"4567","","text","42","263592","0.0-22.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3715","","text","43","267360","0.0-23.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2789","","text","44","270152","0.0-24.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4628","","text","45","274783","0.0-25.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9999","","text","46","284785","0.0-26.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2682","","text","47","287471","0.0-27.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3772","","text","48","291247","0.0-28.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2965","","text","49","294230","0.0-29.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4437","","text","50","298672","0.0-30.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2308","","text","51","300983","0.0-31.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3460","","text","52","304448","0.0-32.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1311","","bandit","53","307311","0.0-33.0-0.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"1069","","bandit","54","309899","0.0-33.0-1.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"812","","bandit","55","312229","0.0-33.0-2.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"708","","bandit","56","314489","0.0-33.0-3.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"1816","","bandit","57","317816","0.0-33.0-4.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","74","J","1","","true","0","full_practice"
"169","","bandit","58","319502","0.0-33.0-5.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0.6","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","75","K","2","","true","0","full_practice"
"979","","bandit","59","321995","0.0-33.0-6.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","1","0","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","76","L","3","","true","0","full_practice"
"342","","bandit","60","323849","0.0-33.0-7.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","1","0","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","76","L","3","","true","0","full_practice"
"316","","bandit","61","325697","0.0-33.0-8.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","0.2","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","76","L","3","","true","0","full_practice"
"335","","bandit","62","327551","0.0-33.0-9.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","1","0","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","76","L","3","","true","0","full_practice"
"298","","bandit","63","329358","0.0-33.0-10.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","1","0","0","0.2","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","76","L","3","","true","0","full_practice"
"245","","bandit","64","331123","0.0-33.0-11.0","43429066","wem/bandit_either","A6JKKANO7F4KD","either","2","","","","","","","0","0","1","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","76","L","3","","true","0","full_practice"
