"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"2353","{""Q0"":""A2AX54JH2WED4O""}","survey-text","0","2361","0.0-0.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9615","","text","1","12980","0.0-1.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4285","","text","2","17267","0.0-2.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25374","","text","3","42643","0.0-3.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15493","","text","4","58138","0.0-4.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18483","","text","5","76623","0.0-5.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5593","","text","6","82216","0.0-6.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5713","","text","7","87931","0.0-7.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7321","","identification","8","95300","0.0-8.0-0.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4638","","identification","9","100987","0.0-8.0-1.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5066","","text","10","107056","0.0-9.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2551","","text","11","109609","0.0-10.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1916","","text","12","111527","0.0-11.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2848","","text","13","114375","0.0-12.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2140","","bandit","14","118025","0.0-13.0-0.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"3057","","bandit","15","122588","0.0-14.0-0.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"8461","","text","16","131051","0.0-15.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10705","","text","17","141758","0.0-16.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4855","","text","18","146615","0.0-17.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5509","","text","19","152126","0.0-18.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1102","","bandit","20","154735","0.0-19.0-0.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"1109","","bandit","21","157351","0.0-19.0-1.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"794","","bandit","22","159653","0.0-19.0-2.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"510","","bandit","23","161670","0.0-19.0-3.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","1","0","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"477","","bandit","24","163654","0.0-19.0-4.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"516","","bandit","25","165677","0.0-19.0-5.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"319","","bandit","26","167503","0.0-19.0-6.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"484","","bandit","27","169493","0.0-19.0-7.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"718","","bandit","28","171718","0.0-19.0-8.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"637","","bandit","29","173862","0.0-19.0-9.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"612","","bandit","30","175980","0.0-19.0-10.0","28664074","wem/bandit_either","A2AX54JH2WED4O","either","2","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
