"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"12714","{""Q0"":""A1K8QNLYYYX21W""}","survey-text","0","12738","0.0-0.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7836","","text","1","21583","0.0-1.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2768","","text","2","24355","0.0-2.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1293","","text","3","25650","0.0-3.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2002","","text","4","27655","0.0-4.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1342","","text","5","29000","0.0-5.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"421","","text","6","29425","0.0-6.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"444","","text","7","29872","0.0-7.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60573","","identification","8","90501","0.0-8.0-0.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3313","","identification","9","94852","0.0-8.0-1.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3407","","text","10","99263","0.0-9.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"863","","text","11","100130","0.0-10.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"363","","text","12","100496","0.0-11.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14064","","text","13","114564","0.0-12.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1901","","bandit","14","117994","0.0-13.0-0.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"1001","","bandit","15","120518","0.0-14.0-0.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"3209","","text","16","123732","0.0-15.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"842","","text","17","124576","0.0-16.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"361","","text","18","124944","0.0-17.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"354","","text","19","125301","0.0-18.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"896","","bandit","20","127711","0.0-19.0-0.0","80554673","wem/bandit_either","A1K8QNLYYYX21W","either","4","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
