"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"3077","{""Q0"":""A1O67YS3DU0ZHX""}","survey-text","0","3087","0.0-0.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22164","","text","1","26267","0.0-1.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7749","","text","2","34018","0.0-2.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21127","","text","3","55147","0.0-3.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14805","","text","4","69955","0.0-4.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17550","","text","5","87507","0.0-5.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8684","","text","6","96194","0.0-6.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2558","","text","7","98755","0.0-7.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6965","","identification","8","105767","0.0-8.0-0.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4653","","identification","9","111476","0.0-8.0-1.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4016","","text","10","116498","0.0-9.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1341","","text","11","117842","0.0-10.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1668","","text","12","119514","0.0-11.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2606","","text","13","122123","0.0-12.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3624","","bandit","14","127273","0.0-13.0-0.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"995","","bandit","15","129798","0.0-14.0-0.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"10025","","text","16","139827","0.0-15.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2636","","text","17","142465","0.0-16.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6043","","text","18","148514","0.0-17.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2344","","text","19","150860","0.0-18.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"560","","bandit","20","152959","0.0-19.0-0.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"470","","bandit","21","154947","0.0-19.0-1.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","1","0","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"498","","bandit","22","156952","0.0-19.0-2.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"244","","bandit","23","158704","0.0-19.0-3.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","1","0","0","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"307","","bandit","24","160522","0.0-19.0-4.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"156","","bandit","25","162186","0.0-19.0-5.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"339","","bandit","26","164033","0.0-19.0-6.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"850","","bandit","27","166394","0.0-19.0-7.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"314","","bandit","28","168217","0.0-19.0-8.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"555","","bandit","29","170281","0.0-19.0-9.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"307","","bandit","30","172096","0.0-19.0-10.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"276","","bandit","31","173880","0.0-19.0-11.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"227","","bandit","32","175615","0.0-19.0-12.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"259","","bandit","33","177385","0.0-19.0-13.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"241","","bandit","34","179140","0.0-19.0-14.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"242","","bandit","35","180890","0.0-19.0-15.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"337","","bandit","36","182737","0.0-19.0-16.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"251","","bandit","37","184496","0.0-19.0-17.0","40734392","wem/bandit_either","A1O67YS3DU0ZHX","either","5","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
