"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"1167","{""Q0"":""AEWGY34WUIA32""}","survey-text","0","1167","0.0-0.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6818","","text","1","9001","0.0-1.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4516","","text","2","13517","0.0-2.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22930","","text","3","36447","0.0-3.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10583","","text","4","47030","0.0-4.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14716","","text","5","61746","0.0-5.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9267","","text","6","71013","0.0-6.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2601","","text","7","73614","0.0-7.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12980","","identification","8","86604","0.0-8.0-0.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4304","","identification","9","91925","0.0-8.0-1.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6257","","text","10","99199","0.0-9.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3840","","text","11","103039","0.0-10.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1775","","text","12","104814","0.0-11.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4145","","text","13","108969","0.0-12.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4233","","bandit","14","114716","0.0-13.0-0.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"516","","bandit","15","116744","0.0-14.0-0.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"5635","","text","16","122379","0.0-15.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7784","","text","17","130163","0.0-16.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6403","","text","18","136566","0.0-17.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2223","","text","19","138789","0.0-18.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"754","","bandit","20","141064","0.0-19.0-0.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"849","","bandit","21","143433","0.0-19.0-1.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"297","","bandit","22","145250","0.0-19.0-2.0","85658262","wem/bandit_either","AEWGY34WUIA32","either","6","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
