"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"6456","{""Q0"":""A1CH3TODZNQCES""}","survey-text","0","6471","0.0-0.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23701","","text","1","31176","0.0-1.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2613","","text","2","33791","0.0-2.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"710","","text","3","34503","0.0-3.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2141","","text","4","36647","0.0-4.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1590","","text","5","38239","0.0-5.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"868","","text","6","39110","0.0-6.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"821","","text","7","39935","0.0-7.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5141","","identification","8","45106","0.0-8.0-0.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3309","","identification","9","49442","0.0-8.0-1.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8335","","text","10","58781","0.0-9.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2127","","text","11","60910","0.0-10.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2119","","text","12","63032","0.0-11.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1683","","text","13","64720","0.0-12.0","59945591","wem/bandit_either","A1CH3TODZNQCES","either","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
