"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"7491","{""Q0"":""A3N0QZ9ZKUCTCQ""}","survey-text","0","7499","0.0-0.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11044","","text","1","19549","0.0-1.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5138","","text","2","24689","0.0-2.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23970","","text","3","48661","0.0-3.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11761","","text","4","60424","0.0-4.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36899","","text","5","97325","0.0-5.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9303","","text","6","106629","0.0-6.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5987","","text","7","112617","0.0-7.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16777","","identification","8","129421","0.0-8.0-0.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8359","","identification","9","138798","0.0-8.0-1.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5583","","text","10","145383","0.0-9.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3008","","text","11","148394","0.0-10.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2154","","text","12","150550","0.0-11.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3289","","text","13","153842","0.0-12.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2873","","bandit","14","158228","0.0-13.0-0.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"756","","bandit","15","160490","0.0-14.0-0.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"8222","","text","16","168714","0.0-15.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16167","","text","17","184882","0.0-16.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4865","","text","18","189750","0.0-17.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2583","","text","19","192335","0.0-18.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1108","","bandit","20","194950","0.0-19.0-0.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"1004","","bandit","21","197462","0.0-19.0-1.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","75","K","1","","true","0","80_20_practice"
"116","","bandit","22","199087","0.0-19.0-2.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"218","","bandit","23","200811","0.0-19.0-3.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"241","","bandit","24","202559","0.0-19.0-4.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"133","","bandit","25","204200","0.0-19.0-5.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"93","","bandit","26","205799","0.0-19.0-6.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"23","","bandit","27","207327","0.0-19.0-7.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"214","","bandit","28","209047","0.0-19.0-8.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"16","","bandit","29","210570","0.0-19.0-9.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"39","","bandit","30","212117","0.0-19.0-10.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"208","","bandit","31","213834","0.0-19.0-11.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"102","","bandit","32","215445","0.0-19.0-12.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"32","","bandit","33","216986","0.0-19.0-13.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"28","","bandit","34","218526","0.0-19.0-14.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"203","","bandit","35","220238","0.0-19.0-15.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"219","","bandit","36","221964","0.0-19.0-16.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"85","","bandit","37","223560","0.0-19.0-17.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"18","","bandit","38","225087","0.0-19.0-18.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"53","","bandit","39","226648","0.0-19.0-19.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"5534","","text","40","232185","0.0-20.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1975","","bandit","41","235667","0.0-21.0-0.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","","","","","","","1","0","0","1","0","","","","","0","1","","","1","0","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"3659","","text","42","239328","0.0-22.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2081","","text","43","241412","0.0-23.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2387","","text","44","243802","0.0-24.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2955","","text","45","246760","0.0-25.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7976","","text","46","254738","0.0-26.0","92771403","wem/bandit_either","A3N0QZ9ZKUCTCQ","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
