"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","expt_phase","target","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"38464","{""Q0"":""A3KCUB6P3IE8NL""}","survey-text","0","38475","0.0-0.0","32077296","wem/bandit_either","A3KCUB6P3IE8NL","either","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15897","","text","1","55381","0.0-1.0","32077296","wem/bandit_either","A3KCUB6P3IE8NL","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24951","","text","2","80335","0.0-2.0","32077296","wem/bandit_either","A3KCUB6P3IE8NL","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25376","","text","3","105712","0.0-3.0","32077296","wem/bandit_either","A3KCUB6P3IE8NL","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17798","","text","4","123520","0.0-4.0","32077296","wem/bandit_either","A3KCUB6P3IE8NL","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37235","","text","5","160756","0.0-5.0","32077296","wem/bandit_either","A3KCUB6P3IE8NL","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11043","","text","6","171799","0.0-6.0","32077296","wem/bandit_either","A3KCUB6P3IE8NL","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5096","","text","7","176896","0.0-7.0","32077296","wem/bandit_either","A3KCUB6P3IE8NL","either","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9558","","identification","8","186489","0.0-8.0-0.0","32077296","wem/bandit_either","A3KCUB6P3IE8NL","either","2","","identification_pre","the village of Zur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6042","","identification","9","193547","0.0-8.0-1.0","32077296","wem/bandit_either","A3KCUB6P3IE8NL","either","2","","identification_pre","the village of Nyx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
