"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift1","drift2","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","20540","0.0-0.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","27325","0.0-1.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","5777","{""Q0"":""A28ZPY6D5AS7GZ""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","36482","0.0-2.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","8154","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","42928","0.0-3.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","6444","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","61217","0.0-4.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","18287","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","90593","0.0-5.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","29375","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","118594","0.0-6.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","27999","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","126880","0.0-7.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","8285","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","8","136044","0.0-8.0-0.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","9144","","","","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","9","141666","0.0-8.0-1.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","4608","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","10","148785","0.0-9.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","6117","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","11","153247","0.0-10.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","4461","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","156175","0.0-11.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","2926","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","158913","0.0-12.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","2736","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","165231","0.0-13.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","6316","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","170673","0.0-14.0-0.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","3933","","","","","","","1","0","0","1","0","","","","","0","","","","1","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","bandit","16","173935","0.0-15.0-0.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","1755","","","","","","","0","1","0","0","1","","","","","1","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"","text","17","183585","0.0-16.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","9649","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","193248","0.0-17.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","9662","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","200593","0.0-18.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","7344","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","208128","0.0-19.0","97119922","wem/bandit_double","A28ZPY6D5AS7GZ","both","7","2","7532","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
