"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift1","drift2","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","9396","0.0-0.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","15408","0.0-1.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","5006","{""Q0"":""A2PMT4061B1NDP""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","37134","0.0-2.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","20722","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","44758","0.0-3.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","7622","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","67543","0.0-4.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","22783","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","80768","0.0-5.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","13224","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","93994","0.0-6.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","13226","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","99620","0.0-7.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","5624","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","8","106713","0.0-8.0-0.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","7076","","","","4","5","4","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","9","122896","0.0-8.0-1.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","15168","","","","3","3","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","10","128618","0.0-9.0","48520972","wem/bandit_double","A2PMT4061B1NDP","both","4","5","4720","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
