"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift1","drift2","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","9623","0.0-0.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","18632","0.0-1.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","8002","{""Q0"":""A2YYQJ3JWA2KGD""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","29893","0.0-2.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","10259","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","34156","0.0-3.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","4261","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","44908","0.0-4.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","10752","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","52677","0.0-5.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","7767","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","63645","0.0-6.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","10966","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","70228","0.0-7.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","6582","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","8","78592","0.0-8.0-0.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","8353","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","9","84711","0.0-8.0-1.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","5109","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","10","91069","0.0-9.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","5357","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","11","92828","0.0-10.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","1758","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","95844","0.0-11.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","3014","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","97550","0.0-12.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","1703","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","100724","0.0-13.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","3172","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","107884","0.0-14.0-0.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","5654","","","","","","","1","0","0","1","0","","","","","0","","","","1","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","bandit","16","110899","0.0-15.0-0.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","1509","","","","","","","0","1","0","0","1","","","","","1","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"","text","17","115052","0.0-16.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","4152","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","120420","0.0-17.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","5368","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","124173","0.0-18.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","3750","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","127005","0.0-19.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","2831","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","130520","0.0-20.0-0.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","2009","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","22","134377","0.0-20.0-1.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","2354","","","","","","","0","0","1","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","23","137586","0.0-20.0-2.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","1705","","","","","","","0","0","1","0.2","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","24","139890","0.0-20.0-3.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","796","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","25","141833","0.0-20.0-4.0","74874433","wem/bandit_double","A2YYQJ3JWA2KGD","both","4","5","439","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
