"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift1","drift2","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","87904","0.0-0.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","94185","0.0-1.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","5268","{""Q0"":""A26D2ZZKJW7BXR""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","104976","0.0-2.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","9787","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","114311","0.0-3.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","9333","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","127296","0.0-4.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","12984","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","136431","0.0-5.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","9134","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","153527","0.0-6.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","17095","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","158822","0.0-7.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","5294","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","8","173591","0.0-8.0-0.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","14757","","","","2","2","3","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","9","183486","0.0-8.0-1.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","8885","","","","2","2","3","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","10","190399","0.0-9.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","5900","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","11","193358","0.0-10.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","2958","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","196062","0.0-11.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","2703","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","197822","0.0-12.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","1759","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","200430","0.0-13.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","2608","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","206362","0.0-14.0-0.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","4420","","","","","","","1","0","0","1","0","","","","","0","","","","1","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","bandit","16","208758","0.0-15.0-0.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","889","","","","","","","0","1","0","0","1","","","","","1","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"","text","17","214551","0.0-16.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","5792","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","220094","0.0-17.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","5541","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","223958","0.0-18.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","3863","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","226983","0.0-19.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","3023","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","229330","0.0-20.0-0.0","03637799","wem/bandit_double","A26D2ZZKJW7BXR","both","6","3","837","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
