"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift1","drift2","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","9952","0.0-0.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","14294","0.0-1.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","3317","{""Q0"":""A33WFSX2VY93AD""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","23430","0.0-2.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","8129","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","28216","0.0-3.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","4782","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","39301","0.0-4.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","11081","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","47707","0.0-5.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","8403","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","63372","0.0-6.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","15661","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","70238","0.0-7.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","6858","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","8","77833","0.0-8.0-0.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","7530","","","","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","9","82431","0.0-8.0-1.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","3540","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","10","90557","0.0-9.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","7089","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","11","94603","0.0-10.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","4042","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","97174","0.0-11.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","2565","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","98691","0.0-12.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","1510","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","103152","0.0-13.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","4458","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","108635","0.0-14.0-0.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","3904","","","","","","","1","0","0","1","0","","","","","0","","","","1","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","bandit","16","110904","0.0-15.0-0.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","724","","","","","","","0","1","0","0","1","","","","","1","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"","text","17","115241","0.0-16.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","4324","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","127402","0.0-17.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","12155","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","132110","0.0-18.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","4704","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","135719","0.0-19.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","3604","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","141703","0.0-20.0-0.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","4436","","","","","","","0","0","1","0.2","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","22","145374","0.0-20.0-1.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","2120","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","23","147268","0.0-20.0-2.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","327","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","24","149165","0.0-20.0-3.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","341","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","25","150973","0.0-20.0-4.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","268","","","","","","","0","0","1","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","26","152800","0.0-20.0-5.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","278","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","27","154523","0.0-20.0-6.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","169","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","28","156349","0.0-20.0-7.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","290","","","","","","","0","0","1","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","29","158400","0.0-20.0-8.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","503","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","30","160443","0.0-20.0-9.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","492","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","31","162363","0.0-20.0-10.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","377","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","32","164368","0.0-20.0-11.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","469","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","33","166257","0.0-20.0-12.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","343","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","34","168052","0.0-20.0-13.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","247","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","35","169786","0.0-20.0-14.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","183","","","","","","","0","0","1","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","36","171450","0.0-20.0-15.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","132","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","37","173280","0.0-20.0-16.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","290","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","38","175270","0.0-20.0-17.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","449","","","","","","","0","0","1","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","39","177117","0.0-20.0-18.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","301","","","","","","","1","0","0","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","40","179138","0.0-20.0-19.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","489","","","","","","","0","0","1","0.8","0","","","","","0","0","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","text","41","181414","0.0-21.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","2270","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","42","184398","0.0-22.0-0.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","1439","","","","","","","1","0","0","1","0","","","","","0","1","","","1","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","text","43","186962","0.0-23.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","2557","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","44","189767","0.0-24.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","2798","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","45","191673","0.0-25.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","1899","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","46","194570","0.0-26.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","2892","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","47","196175","0.0-27.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","1599","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","48","202394","0.0-28.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","6213","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","49","210460","0.0-29.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","8060","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","50","214217","0.0-30.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","3750","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","51","217663","0.0-31.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","3443","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","52","221431","0.0-32.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","3762","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","53","223341","0.0-33.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","1904","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","54","224631","0.0-34.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","1285","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","55","228164","0.0-35.0-0.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","1992","","","","","","","1","0","0","0.8","0.8","","","","","0.8","0.2","0.6","0.2","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","56","230026","0.0-35.0-1.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","314","","","","","","","1","1","0","0.8","0.8","","","","","0.8","0.2","0.6","0.2","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","57","231875","0.0-35.0-2.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","304","","","","","","","1","1","0","0.8","0.8","","","","","0.8","0.2","0.6","0.2","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","58","233741","0.0-35.0-3.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","310","","","","","","","1","1","0","0.8","0.8","","","","","0.8","0.2","0.6","0.2","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","59","235340","0.0-35.0-4.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","67","","","","","","","1","1","0","0.8","0.8","","","","","0.8","0.2","0.6","0.2","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","60","237175","0.0-35.0-5.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","289","","","","","","","1","0","0","0.8","0.8","","","","","0.8","0.2","0.6","0.2","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","61","238983","0.0-35.0-6.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","259","","","","","","","0","1","0","0.8","0.8","","","","","0.8","0.2","0.6","0.2","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","62","240762","0.0-35.0-7.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","232","","","","","","","1","1","0","0.8","0.8","","","","","0.8","0.2","0.6","0.2","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","63","242581","0.0-35.0-8.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","266","","","","","","","1","1","0","0.8","0.8","","","","","0.8","0.2","0.6","0.2","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","64","244401","0.0-35.0-9.0","97862196","wem/bandit_double","A33WFSX2VY93AD","both","6","3","270","","","","","","","0","0","1","0.8","0.8","","","","","0.8","0.2","0.6","0.2","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
