"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"5150","{""Q0"":""A2QTP92PCZUGI2""}","survey-text","0","5170","0.0-0.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1747","","text","1","7926","0.0-1.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2431","","text","2","10363","0.0-2.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10771","","text","3","21138","0.0-3.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18098","","text","4","39242","0.0-4.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2708","","text","5","41953","0.0-5.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2935","","text","6","44891","0.0-6.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1963","","text","7","46858","0.0-7.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1285","","text","8","48146","0.0-8.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1178","","text","9","49329","0.0-9.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2694","","text","10","52025","0.0-10.0","88089909","wem/bandit_single","A2QTP92PCZUGI2","gain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
