"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"3329","{""Q0"":""A2MUCL20GTQJA0""}","survey-text","0","3332","0.0-0.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15016","","text","1","19351","0.0-1.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4107","","text","2","23461","0.0-2.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7792","","text","3","31254","0.0-3.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4165","","text","4","35420","0.0-4.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2551","","text","5","37972","0.0-5.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4520","","text","6","42493","0.0-6.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4071","","text","7","46565","0.0-7.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1735","","text","8","48301","0.0-8.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1055","","text","9","49357","0.0-9.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1448","","text","10","50806","0.0-10.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"846","","text","11","51654","0.0-11.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1854","","bandit","12","55013","0.0-12.0-0.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"371","","bandit","13","57140","0.0-13.0-0.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","75","K","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"813","","text","14","58205","0.0-14.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686","","text","15","58893","0.0-15.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"959","","text","16","59853","0.0-16.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"472","","text","17","60326","0.0-17.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2118","","bandit","18","63948","0.0-18.0-0.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"29","","bandit","19","65731","0.0-18.0-1.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"142","","bandit","20","67628","0.0-18.0-2.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"1749","","bandit","21","71131","0.0-18.0-3.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"54","","bandit","22","72939","0.0-18.0-4.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"109","","bandit","23","74803","0.0-18.0-5.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"125","","bandit","24","76683","0.0-18.0-6.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"20","","bandit","25","78460","0.0-18.0-7.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","75","K","1","","0","0","1","0","0.2","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"1460","","bandit","26","81675","0.0-18.0-8.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"38","","bandit","27","83467","0.0-18.0-9.0","50425630","wem/bandit_single","A2MUCL20GTQJA0","pain","4","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
