"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"16529","{""Q0"":""A1P08M8GNREVEK""}","survey-text","0","16538","0.0-0.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1615","","text","1","19159","0.0-1.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4556","","text","2","23717","0.0-2.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19300","","text","3","43021","0.0-3.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13229","","text","4","56256","0.0-4.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5170","","text","5","61428","0.0-5.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6251","","text","6","67682","0.0-6.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3982","","text","7","71666","0.0-7.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2494","","text","8","74161","0.0-8.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2111","","text","9","76274","0.0-9.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2511","","text","10","78786","0.0-10.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5702","","text","11","84489","0.0-11.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1939","","bandit","12","87941","0.0-12.0-0.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"699","","bandit","13","90408","0.0-13.0-0.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","","75","K","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"1713","","text","14","92377","0.0-14.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1262","","text","15","93641","0.0-15.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2270","","text","16","95914","0.0-16.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2173","","text","17","98089","0.0-17.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1173","","bandit","18","100775","0.0-18.0-0.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"96","","bandit","19","102639","0.0-18.0-1.0","38713154","wem/bandit_single","A1P08M8GNREVEK","gain","4","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
