"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"63374","{""Q0"":""A3L2UB07EZJAMD""}","survey-text","0","63381","0.0-0.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1666","","text","1","66056","0.0-1.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4932","","text","2","70992","0.0-2.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14372","","text","3","85368","0.0-3.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16729","","text","4","102102","0.0-4.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6756","","text","5","108862","0.0-5.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4471","","text","6","113336","0.0-6.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3218","","text","7","116555","0.0-7.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3047","","text","8","119604","0.0-8.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2094","","text","9","121703","0.0-9.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4538","","text","10","126246","0.0-10.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4122","","text","11","130372","0.0-11.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2099","","bandit","12","133986","0.0-12.0-0.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"1237","","bandit","13","136988","0.0-13.0-0.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","75","K","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"2071","","text","14","139317","0.0-14.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572","","text","15","140893","0.0-15.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2699","","text","16","143597","0.0-16.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2492","","text","17","146092","0.0-17.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1949","","bandit","18","149561","0.0-18.0-0.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","75","K","1","","1","0","0","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"1702","","bandit","19","153027","0.0-18.0-1.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"552","","bandit","20","155348","0.0-18.0-2.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"433","","bandit","21","157549","0.0-18.0-3.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"179","","bandit","22","159513","0.0-18.0-4.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"215","","bandit","23","161496","0.0-18.0-5.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"320","","bandit","24","163587","0.0-18.0-6.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"472","","bandit","25","165848","0.0-18.0-7.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"457","","bandit","26","168074","0.0-18.0-8.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"96","","bandit","27","169956","0.0-18.0-9.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"71","","bandit","28","171802","0.0-18.0-10.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"95","","bandit","29","173689","0.0-18.0-11.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"78","","bandit","30","175539","0.0-18.0-12.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"173","","bandit","31","177486","0.0-18.0-13.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"194","","bandit","32","179469","0.0-18.0-14.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"59","","bandit","33","181328","0.0-18.0-15.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"9","","bandit","34","183108","0.0-18.0-16.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"2041","","bandit","35","186945","0.0-18.0-17.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"61","","bandit","36","188774","0.0-18.0-18.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"35","","bandit","37","190592","0.0-18.0-19.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"4306","","text","38","195155","0.0-19.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1552","","bandit","39","198231","0.0-20.0-0.0","62553348","wem/bandit_single","A3L2UB07EZJAMD","gain","8","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","0","0","","","","","","","","","",""
