"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"4144","{""Q0"":""A3H48TMCITL94X""}","survey-text","0","4151","0.0-0.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4492","","text","1","9652","0.0-1.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17710","","text","2","27366","0.0-2.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52547","","text","3","79917","0.0-3.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19016","","text","4","98935","0.0-4.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11369","","text","5","110307","0.0-5.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10395","","text","6","120704","0.0-6.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8255","","text","7","128962","0.0-7.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4719","","text","8","133683","0.0-8.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3095","","text","9","136780","0.0-9.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3876","","text","10","140659","0.0-10.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5425","","text","11","146087","0.0-11.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1410","","bandit","12","149013","0.0-12.0-0.0","57325242","wem/bandit_single","A3H48TMCITL94X","pain","8","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
