"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"28748","{""Q0"":""A2F9V69F6TZIAB""}","survey-text","0","28767","0.0-0.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2474","","text","1","32249","0.0-1.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11841","","text","2","44095","0.0-2.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33067","","text","3","77165","0.0-3.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20269","","text","4","97437","0.0-4.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9734","","text","5","107174","0.0-5.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9101","","text","6","116277","0.0-6.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6532","","text","7","122812","0.0-7.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5038","","text","8","127853","0.0-8.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3972","","text","9","131828","0.0-9.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8150","","text","10","139980","0.0-10.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4214","","text","11","144196","0.0-11.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"872","","bandit","12","146578","0.0-12.0-0.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"360","","bandit","13","148700","0.0-13.0-0.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","75","K","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"2009","","text","14","150963","0.0-14.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1884","","text","15","152851","0.0-15.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4326","","text","16","157179","0.0-16.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2999","","text","17","160180","0.0-17.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1585","","bandit","18","163272","0.0-18.0-0.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"235","","bandit","19","165266","0.0-18.0-1.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"374","","bandit","20","167401","0.0-18.0-2.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"66","","bandit","21","169225","0.0-18.0-3.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"146","","bandit","22","171145","0.0-18.0-4.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"63","","bandit","23","172970","0.0-18.0-5.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"105","","bandit","24","174833","0.0-18.0-6.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"72","","bandit","25","176663","0.0-18.0-7.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"64","","bandit","26","178487","0.0-18.0-8.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
"153","","bandit","27","180399","0.0-18.0-9.0","01435725","wem/bandit_single","A2F9V69F6TZIAB","pain","5","","74","J","0","img/none_selected_demo.jpg","0","1","0","0","0.8","true","0","0","0.8","80_20_practice","0","0.2","","","","","","","","","",""
