"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"22105","{""Q0"":""A1UY2W2FL9CWN""}","survey-text","0","22119","0.0-0.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1343","","text","1","24470","0.0-1.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6475","","text","2","30950","0.0-2.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59310","","text","3","90263","0.0-3.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28823","","text","4","119088","0.0-4.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5222","","text","5","124313","0.0-5.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5047","","text","6","129362","0.0-6.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3263","","text","7","132627","0.0-7.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2809","","text","8","135439","0.0-8.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3525","","text","9","138966","0.0-9.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2413","","text","10","141381","0.0-10.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2841","","text","11","144224","0.0-11.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561","","bandit","12","147298","0.0-12.0-0.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"1180","","bandit","13","150238","0.0-13.0-0.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","75","K","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"3161","","text","14","153654","0.0-14.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"944","","text","15","154600","0.0-15.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2431","","text","16","157033","0.0-16.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2237","","text","17","159272","0.0-17.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1088","","bandit","18","161868","0.0-18.0-0.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"189","","bandit","19","163817","0.0-18.0-1.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"80","","bandit","20","165659","0.0-18.0-2.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"913","","bandit","21","168332","0.0-18.0-3.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"432","","bandit","22","170526","0.0-18.0-4.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"204","","bandit","23","172492","0.0-18.0-5.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"9","","bandit","24","174262","0.0-18.0-6.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"61","","bandit","25","176085","0.0-18.0-7.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"43","","bandit","26","177888","0.0-18.0-8.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"712","","bandit","27","180358","0.0-18.0-9.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"394","","bandit","28","182510","0.0-18.0-10.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"227","","bandit","29","184497","0.0-18.0-11.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"132","","bandit","30","186388","0.0-18.0-12.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"625","","bandit","31","188773","0.0-18.0-13.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"653","","bandit","32","191188","0.0-18.0-14.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"26","","bandit","33","192974","0.0-18.0-15.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"64","","bandit","34","194798","0.0-18.0-16.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"31","","bandit","35","196590","0.0-18.0-17.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"246","","bandit","36","198598","0.0-18.0-18.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"112","","bandit","37","200471","0.0-18.0-19.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"2538","","text","38","203264","0.0-19.0","17533608","wem/bandit_single","A1UY2W2FL9CWN","gain","3","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
