"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"11059","{""Q0"":""AOGT0KZDUX8CC""}","survey-text","0","11069","0.0-0.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3723","","text","1","15800","0.0-1.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1295","","text","2","17098","0.0-2.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7123","","text","3","24223","0.0-3.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6352","","text","4","30576","0.0-4.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2516","","text","5","33094","0.0-5.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2744","","text","6","35839","0.0-6.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1775","","text","7","37617","0.0-7.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2589","","text","8","40209","0.0-8.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2340","","text","9","42552","0.0-9.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"957","","text","10","43510","0.0-10.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2192","","text","11","45704","0.0-11.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1737","","bandit","12","48956","0.0-12.0-0.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"380","","bandit","13","51092","0.0-13.0-0.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","","75","K","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"2016","","text","14","53361","0.0-14.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"621","","text","15","53983","0.0-15.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2319","","text","16","56304","0.0-16.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1254","","text","17","57560","0.0-17.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"682","","bandit","18","59751","0.0-18.0-0.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"332","","bandit","19","61837","0.0-18.0-1.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"13","","bandit","20","63615","0.0-18.0-2.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"50","","bandit","21","65492","0.0-18.0-3.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"38","","bandit","22","67287","0.0-18.0-4.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"173","","bandit","23","69224","0.0-18.0-5.0","60040703","wem/bandit_single","AOGT0KZDUX8CC","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
