"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"14591","{""Q0"":""A1SH7LQFR0U8FK""}","survey-text","0","14609","0.0-0.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2637","","text","1","18253","0.0-1.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1208","","text","2","19466","0.0-2.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29761","","text","3","49232","0.0-3.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13373","","text","4","62607","0.0-4.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11267","","text","5","73877","0.0-5.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4234","","text","6","78113","0.0-6.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5872","","text","7","83987","0.0-7.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4599","","text","8","88591","0.0-8.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2517","","text","9","91109","0.0-9.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4214","","text","10","95327","0.0-10.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5302","","text","11","100632","0.0-11.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1715","","bandit","12","103864","0.0-12.0-0.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"1050","","bandit","13","106676","0.0-13.0-0.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","","75","K","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"4186","","text","14","111118","0.0-14.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2009","","text","15","113130","0.0-15.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4191","","text","16","117323","0.0-16.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1814","","text","17","119140","0.0-17.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1463","","bandit","18","122111","0.0-18.0-0.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"348","","bandit","19","124223","0.0-18.0-1.0","97087123","wem/bandit_single","A1SH7LQFR0U8FK","gain","7","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
