"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"2624","{""Q0"":""A13JBRRX9P0UNK""}","survey-text","0","2631","0.0-0.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1075","","text","1","4710","0.0-1.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1756","","text","2","6468","0.0-2.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18255","","text","3","24725","0.0-3.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15311","","text","4","40038","0.0-4.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3845","","text","5","43885","0.0-5.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5519","","text","6","49406","0.0-6.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4742","","text","7","54150","0.0-7.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2846","","text","8","56999","0.0-8.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2501","","text","9","59501","0.0-9.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6520","","text","10","66023","0.0-10.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8646","","text","11","74671","0.0-11.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1291","","bandit","12","77471","0.0-12.0-0.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"977","","bandit","13","80206","0.0-13.0-0.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","75","K","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"2810","","text","14","83271","0.0-14.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"933","","text","15","84207","0.0-15.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2030","","text","16","86239","0.0-16.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2120","","text","17","88359","0.0-17.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1076","","bandit","18","90941","0.0-18.0-0.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"106","","bandit","19","92806","0.0-18.0-1.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"26","","bandit","20","94590","0.0-18.0-2.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","75","K","1","","1","0","0","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"27","","bandit","21","96374","0.0-18.0-3.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"2","","bandit","22","98184","0.0-18.0-4.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"58","","bandit","23","100000","0.0-18.0-5.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"41","","bandit","24","101798","0.0-18.0-6.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"11","","bandit","25","103567","0.0-18.0-7.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"65","","bandit","26","105389","0.0-18.0-8.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"16","","bandit","27","107164","0.0-18.0-9.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"491","","bandit","28","109414","0.0-18.0-10.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"34","","bandit","29","111210","0.0-18.0-11.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"23","","bandit","30","112992","0.0-18.0-12.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"120","","bandit","31","114903","0.0-18.0-13.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","75","K","1","","1","0","0","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"17","","bandit","32","116679","0.0-18.0-14.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","75","K","1","","0","0","1","0.2","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"193","","bandit","33","118629","0.0-18.0-15.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"52","","bandit","34","120439","0.0-18.0-16.0","14077287","wem/bandit_single","A13JBRRX9P0UNK","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
