"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"9585","{""Q0"":""A2HGAQ9WOEU9PN""}","survey-text","0","9598","0.0-0.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1390","","text","1","12002","0.0-1.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7130","","text","2","19140","0.0-2.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40863","","text","3","60011","0.0-3.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16805","","text","4","76823","0.0-4.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8636","","text","5","85466","0.0-5.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7289","","text","6","92763","0.0-6.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4025","","text","7","96796","0.0-7.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6516","","text","8","103319","0.0-8.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2074","","text","9","105398","0.0-9.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3184","","text","10","108589","0.0-10.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2835","","text","11","111429","0.0-11.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4004","","bandit","12","116953","0.0-12.0-0.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"1954","","bandit","13","120683","0.0-13.0-0.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","75","K","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"2630","","text","14","123573","0.0-14.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018","","text","15","125596","0.0-15.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4196","","text","16","129797","0.0-16.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4083","","text","17","133884","0.0-17.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1884","","bandit","18","137288","0.0-18.0-0.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"423","","bandit","19","139477","0.0-18.0-1.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"722","","bandit","20","141963","0.0-18.0-2.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"543","","bandit","21","144315","0.0-18.0-3.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"27","","bandit","22","146231","0.0-18.0-4.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"412","","bandit","23","148415","0.0-18.0-5.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"396","","bandit","24","150589","0.0-18.0-6.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"423","","bandit","25","152784","0.0-18.0-7.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"362","","bandit","26","154936","0.0-18.0-8.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"306","","bandit","27","157014","0.0-18.0-9.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","0","0","1","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"152","","bandit","28","158933","0.0-18.0-10.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"250","","bandit","29","160950","0.0-18.0-11.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"389","","bandit","30","163111","0.0-18.0-12.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"653","","bandit","31","165533","0.0-18.0-13.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"306","","bandit","32","167638","0.0-18.0-14.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"192","","bandit","33","169601","0.0-18.0-15.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"138","","bandit","34","171508","0.0-18.0-16.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"322","","bandit","35","173599","0.0-18.0-17.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"237","","bandit","36","175605","0.0-18.0-18.0","94038596","wem/bandit_single","A2HGAQ9WOEU9PN","gain","2","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
