"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","key_press","respCharCode","respKey","respChoiceNum","respChoice","gems","bombs","no_reward","GemPrChosen","BombPrChosen","practice","trial_counter","WinPr_0","LosePr_0","trial_label","WinPr_1","LosePr_1","WinPr_2","LosePr_2","WinPr_3","LosePr_3","Q0","Q1","Q2","gender","age","ethnicity"
"2513","{""Q0"":""A1BQCRF5Q76YFY""}","survey-text","0","2528","0.0-0.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"985","","text","1","4522","0.0-1.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"458","","text","2","4983","0.0-2.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279","","text","3","5266","0.0-3.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"162","","text","4","5431","0.0-4.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"147","","text","5","5580","0.0-5.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"364","","text","6","5946","0.0-6.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1273","","text","7","7221","0.0-7.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2490","","text","8","9714","0.0-8.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1098","","text","9","10816","0.0-9.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7295","","text","10","18114","0.0-10.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190","","text","11","18309","0.0-11.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2628","","bandit","12","22453","0.0-12.0-0.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","","74","J","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"2097","","bandit","13","26328","0.0-13.0-0.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","","75","K","0","img/none_selected_demo.jpg","0","0","1","0","0","true","0","0","0","","","","","","","","","","","","",""
"4576","","text","14","31173","0.0-14.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"888","","text","15","32064","0.0-15.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2135","","text","16","34202","0.0-16.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2306","","text","17","36511","0.0-17.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2398","","bandit","18","40432","0.0-18.0-0.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"92","","bandit","19","42319","0.0-18.0-1.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"60","","bandit","20","44154","0.0-18.0-2.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"55","","bandit","21","45978","0.0-18.0-3.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"515","","bandit","22","48280","0.0-18.0-4.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
"2","","bandit","23","50067","0.0-18.0-5.0","85315080","wem/bandit_single","A1BQCRF5Q76YFY","gain","7","","74","J","0","img/none_selected_demo.jpg","1","0","0","0.8","0","true","0","0.8","0","80_20_practice","0.2","0","","","","","","","","","",""
