"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","button_pressed","key_press","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","label","expt_phase","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","Q0_index"
"GDM/GDM_behavioral_consent_30min_online.html","consent","0","28568","0.0-0.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","34537","0.0-1.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","4965","{""Q0"":""A2ZPH76PDI9XIQ""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","button-response","2","37231","0.0-2.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","1691","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","3","55585","0.0-3.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","17350","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","4","68327","0.0-4.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","12742","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","5","88705","0.0-6.0-0.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","20370","","","","4","3","2","","","","","","","","","","","","","","","","","","","","","","","","pre","identification_pre","the Republican Party","","","","","","","",""
"","identification","6","95279","0.0-6.0-1.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","5568","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","pre","identification_pre","the Democratic Party","","","","","","","",""
"","text-replacement","7","109647","0.0-7.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","13365","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","8","118489","0.0-8.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","8841","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","9","127767","0.0-9.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","9278","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","10","135862","0.0-10.0","95984210","wem/bandit_party_2","A2ZPH76PDI9XIQ","either","8","8094","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
