"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","button_pressed","key_press","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","label","expt_phase","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","Q0_index"
"GDM/GDM_behavioral_consent_30min_online.html","consent","0","21250","0.0-0.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","29715","0.0-1.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","7455","{""Q0"":""A2H0P2FI0JD5Y0""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","button-response","2","33558","0.0-2.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","2837","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","3","46331","0.0-3.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","11768","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","4","65340","0.0-4.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","19007","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","5","84196","0.0-5.0-0.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","18854","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","6","91691","0.0-6.0-0.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","7476","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","pre","identification_pre","the Republican Party","","","","","","","",""
"","identification","7","99574","0.0-6.0-1.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","6865","","","","5","6","5","","","","","","","","","","","","","","","","","","","","","","","","pre","identification_pre","the Democratic Party","","","","","","","",""
"","text-replacement","8","107924","0.0-7.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","7346","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","9","118212","0.0-8.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","10286","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","10","128776","0.0-9.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","10562","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","11","134842","0.0-10.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","6065","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","12","141292","0.0-11.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","6448","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","13","146201","0.0-12.0-0.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","3399","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","bandit","14","149336","0.0-13.0-0.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","1629","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0","",""
"","text-replacement","15","159623","0.0-14.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","10285","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","16","168895","0.0-15.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","9270","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","17","178449","0.0-16.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","9553","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","18","185730","0.0-17.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","7279","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","19","188500","0.0-18.0-0.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","1263","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","20","190716","0.0-18.0-1.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","710","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","21","192724","0.0-18.0-2.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","502","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","22","194706","0.0-18.0-3.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","476","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","23","196574","0.0-18.0-4.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","360","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","24","199469","0.0-18.0-5.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","1390","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","25","201573","0.0-18.0-6.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","598","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","26","203424","0.0-18.0-7.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","345","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","27","205478","0.0-18.0-8.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","546","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","28","207283","0.0-18.0-9.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","298","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","29","209168","0.0-18.0-10.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","380","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","30","211011","0.0-18.0-11.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","337","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","31","212943","0.0-18.0-12.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","426","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","32","214835","0.0-18.0-13.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","385","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","33","217030","0.0-18.0-14.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","688","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","34","218885","0.0-18.0-15.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","350","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","35","220683","0.0-18.0-16.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","293","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","36","222568","0.0-18.0-17.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","379","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","37","224326","0.0-18.0-18.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","251","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","38","226147","0.0-18.0-19.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","317","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","text-replacement","39","232807","0.0-19.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","6657","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","40","236045","0.0-20.0-0.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","1731","","","","","","","1","0","0","1","0","","","","","0","1","","","1","0","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","text-replacement","41","243556","0.0-21.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","7508","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","42","246365","0.0-22.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","2806","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","43","250263","0.0-23.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","3896","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","44","254204","0.0-24.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","3939","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","45","263438","0.0-25.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","9231","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","46","267818","0.0-26.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","4378","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","47","272592","0.0-27.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","4771","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","48","276940","0.0-28.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","4346","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","49","282513","0.0-29.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","5570","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","50","285497","0.0-30.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","2982","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text-replacement","51","288154","0.0-31.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","2654","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","52","292544","0.0-32.0-0.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","2884","","","","","","","1","0","0","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","53","294624","0.0-32.0-1.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","572","","","","","","","1","0","0","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","54","296527","0.0-32.0-2.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","395","","","","","","","0","1","0","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","55","298378","0.0-32.0-3.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","343","","","","","","","1","0","0","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","56","300254","0.0-32.0-4.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","369","","","","","","","0","0","1","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","57","302102","0.0-32.0-5.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","342","","","","","","","0","0","1","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","58","304351","0.0-32.0-6.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","742","","","","","","","0","0","1","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","","","74","J","1","","true","0","full_practice",""
"","bandit","59","306448","0.0-32.0-7.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","591","","","","","","","0","0","1","","0.6","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","","","75","K","2","","true","0","full_practice",""
"","bandit","60","308273","0.0-32.0-8.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","318","","","","","","","0","0","1","0.2","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","","","76","L","3","","true","0","full_practice",""
"","bandit","61","309937","0.0-32.0-9.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","157","","","","","","","0","1","0","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","62","311716","0.0-32.0-10.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","272","","","","","","","0","1","0","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","63","313495","0.0-32.0-11.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","273","","","","","","","1","0","0","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","64","315315","0.0-32.0-12.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","314","","","","","","","0","0","1","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","65","317146","0.0-32.0-13.0","10410853","wem/bandit_party_2","A2H0P2FI0JD5Y0","either","4","324","","","","","","","0","1","0","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
