"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","45219","0.0-0.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","51966","0.0-1.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","5729","{""Q0"":""A2T1K94BLNDBAH""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","65067","0.0-2.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","12088","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","69280","0.0-3.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","4208","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","74893","0.0-4.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","5610","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","87663","0.0-5.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","12766","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","105411","0.0-6.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","17743","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","116550","0.0-7.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","11135","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","121642","0.0-8.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","5088","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","129350","0.0-9.0-0.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","7671","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","10","136336","0.0-9.0-1.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","5947","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","11","143085","0.0-10.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","5732","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","144593","0.0-11.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","1504","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","146777","0.0-12.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","2180","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","150823","0.0-13.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","4042","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","152906","0.0-14.0-0.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","558","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","bandit","16","158216","0.0-15.0-0.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","3771","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"","text","17","169151","0.0-16.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","10930","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","177768","0.0-17.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","8613","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","187948","0.0-18.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","10177","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","190768","0.0-19.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","2817","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","193021","0.0-20.0-0.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","720","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","22","195544","0.0-20.0-1.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","995","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","23","198682","0.0-20.0-2.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","1597","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","24","201538","0.0-20.0-3.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","1335","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","25","204871","0.0-20.0-4.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","1795","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","26","206740","0.0-20.0-5.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","336","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","27","208584","0.0-20.0-6.0","03850154","wem/bandit_either_2","A2T1K94BLNDBAH","either","4","287","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
