"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","25099","0.0-0.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","46604","0.0-1.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","20500","{""Q0"":""A2T2RV6G8AMC7Y""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","58423","0.0-2.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","10816","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","66521","0.0-3.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","8097","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","100623","0.0-4.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","34101","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","115849","0.0-5.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","15226","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","127190","0.0-6.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","11339","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","133267","0.0-7.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","6076","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","138437","0.0-8.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","5168","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","148637","0.0-9.0-0.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","10182","","","","4","3","3","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","10","158476","0.0-9.0-1.0","97114036","wem/bandit_either_2","A2T2RV6G8AMC7Y","either","3","8826","","","","3","3","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
