"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","19922","0.0-0.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","27115","0.0-1.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","6183","{""Q0"":""A37S96RT1P1IT2""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","36472","0.0-2.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","8351","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","49713","0.0-3.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","13237","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","63601","0.0-4.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","13886","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","71840","0.0-5.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","8223","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","87632","0.0-6.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","15782","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","96264","0.0-7.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","8614","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","101549","0.0-8.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","5283","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","133233","0.0-9.0-0.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","31664","","","","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","10","142321","0.0-9.0-1.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","8066","","","","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","11","151664","0.0-10.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","8301","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","154646","0.0-11.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","2980","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","157405","0.0-12.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","2755","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","161618","0.0-13.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","4211","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","165333","0.0-14.0-0.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","2189","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","bandit","16","168563","0.0-15.0-0.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","1684","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"","text","17","173622","0.0-16.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","5050","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","180222","0.0-17.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","6595","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","183980","0.0-18.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","3743","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","187080","0.0-19.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","3083","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","189598","0.0-20.0-0.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","996","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","22","191460","0.0-20.0-1.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","341","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","23","193268","0.0-20.0-2.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","291","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","24","195057","0.0-20.0-3.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","265","","","","","","","1","0","0","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","25","196946","0.0-20.0-4.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","354","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","26","198673","0.0-20.0-5.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","213","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","27","200400","0.0-20.0-6.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","209","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","28","202218","0.0-20.0-7.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","283","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","29","203955","0.0-20.0-8.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","217","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","30","205866","0.0-20.0-9.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","365","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","31","207623","0.0-20.0-10.0","01270406","wem/bandit_either_2","A37S96RT1P1IT2","either","3","244","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
