"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","9989","0.0-0.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","13646","0.0-1.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","2652","{""Q0"":""A1U8QI4H4ND1FP""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","43746","0.0-2.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","29095","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","48138","0.0-3.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","4388","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","62199","0.0-4.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","14058","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","69760","0.0-5.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","7560","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","84761","0.0-6.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","14999","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","90984","0.0-7.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","6220","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","98853","0.0-8.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","7866","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","106562","0.0-9.0-0.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","7691","","","","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","10","114603","0.0-9.0-1.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","7025","","","","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","11","124525","0.0-10.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","8918","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","129288","0.0-11.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","4762","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","130957","0.0-12.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","1667","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","133688","0.0-13.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","2729","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","138011","0.0-14.0-0.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","2815","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","bandit","16","140120","0.0-15.0-0.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","602","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"","text","17","146869","0.0-16.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","6745","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","152912","0.0-17.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","6040","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","158183","0.0-18.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","5267","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","161334","0.0-19.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","3148","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","163312","0.0-20.0-0.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","469","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","22","165060","0.0-20.0-1.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","242","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","23","166818","0.0-20.0-2.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","253","","","","","","","1","0","0","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","24","168595","0.0-20.0-3.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","268","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","25","170109","0.0-20.0-4.0","86443784","wem/bandit_either_2","A1U8QI4H4ND1FP","either","3","7","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
