"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","59159","0.0-0.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","70394","0.0-1.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","8266","{""Q0"":""A3G2NVZWJQH4YH""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","95476","0.0-2.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","24062","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","115440","0.0-3.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","19946","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","148094","0.0-4.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","32648","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","163946","0.0-5.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","15846","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","185279","0.0-6.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","21326","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","196282","0.0-7.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","10996","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","202071","0.0-8.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","5781","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","219005","0.0-9.0-0.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","16853","","","","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","10","227262","0.0-9.0-1.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","7122","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","11","236537","0.0-10.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","8251","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","244320","0.0-11.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","7776","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","247661","0.0-12.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","3298","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","252016","0.0-13.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","4348","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","260960","0.0-14.0-0.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","7398","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","bandit","16","265024","0.0-15.0-0.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","2541","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"","text","17","274450","0.0-16.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","9417","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","284178","0.0-17.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","9720","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","292357","0.0-18.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","8174","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","297208","0.0-19.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","4844","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","302240","0.0-20.0-0.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","3473","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","22","306476","0.0-20.0-1.0","97542198","wem/bandit_either_2","A3G2NVZWJQH4YH","either","8","2708","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
