"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","8817","0.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","13060","0.0-1.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","3230","{""Q0"":""A2YAYHZYI7M3HD""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","22074","0.0-2.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","8008","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","24854","0.0-3.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","2778","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","29398","0.0-4.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","4542","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","31408","0.0-5.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","2008","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","35025","0.0-6.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","3615","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","36637","0.0-7.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1611","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","39664","0.0-8.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","3025","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","47142","0.0-9.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","7425","","","","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","10","52881","0.0-9.0-1.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","4702","","","","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","11","56494","0.0-10.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","2609","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","57850","0.0-11.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1353","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","59014","0.0-12.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1160","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","60170","0.0-13.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1153","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","63725","0.0-14.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","2042","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","bandit","16","66680","0.0-15.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1444","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"","text","17","67798","0.0-16.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1115","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","68627","0.0-17.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","828","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","69036","0.0-18.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","406","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","69476","0.0-19.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","438","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","72317","0.0-20.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1332","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","22","74777","0.0-20.0-1.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","950","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","23","76587","0.0-20.0-2.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","298","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","24","78707","0.0-20.0-3.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","611","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","25","80764","0.0-20.0-4.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","548","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","26","82734","0.0-20.0-5.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","458","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","27","84551","0.0-20.0-6.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","306","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","28","86442","0.0-20.0-7.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","381","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","29","88206","0.0-20.0-8.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","255","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","30","89915","0.0-20.0-9.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","200","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","31","91692","0.0-20.0-10.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","266","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","32","93675","0.0-20.0-11.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","471","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","33","95509","0.0-20.0-12.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","325","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","34","97303","0.0-20.0-13.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","284","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","35","99060","0.0-20.0-14.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","246","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","36","100721","0.0-20.0-15.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","151","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","37","102347","0.0-20.0-16.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","116","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","38","103934","0.0-20.0-17.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","75","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","39","106525","0.0-20.0-18.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1081","","","","","","","1","0","0","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","40","108288","0.0-20.0-19.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","251","","","","","","","1","0","0","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","text","41","111528","0.0-21.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","3235","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","42","114761","0.0-22.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1721","","","","","","","0","1","0","0","1","","","","","0","1","","","1","0","","","","","","","","","","75","K","1","","true","0",""
"","text","43","120388","0.0-23.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","5621","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","44","124850","0.0-24.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","4458","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","45","125631","0.0-25.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","777","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","46","126077","0.0-26.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","442","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","47","126406","0.0-27.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","324","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","48","126740","0.0-28.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","329","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","49","127090","0.0-29.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","345","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","50","127429","0.0-30.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","336","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","51","127644","0.0-31.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","210","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","52","127886","0.0-32.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","237","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","53","128088","0.0-33.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","197","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","54","130289","0.0-34.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","652","","","","","","","1","0","0","0.2","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","76","L","3","","true","0","full_practice"
"","bandit","55","132047","0.0-34.0-1.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","246","","","","","","","0","1","0","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","76","L","3","","true","0","full_practice"
"","bandit","56","133879","0.0-34.0-2.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","320","","","","","","","0","0","1","","0.6","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","75","K","2","","true","0","full_practice"
"","bandit","57","135578","0.0-34.0-3.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","188","","","","","","","0","0","1","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","74","J","1","","true","0","full_practice"
"","bandit","58","137143","0.0-34.0-4.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","56","","","","","","","0","1","0","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","59","138670","0.0-34.0-5.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","15","","","","","","","0","0","1","0.2","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","76","L","3","","true","0","full_practice"
"","bandit","60","140824","0.0-34.0-6.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","644","","","","","","","0","1","0","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","76","L","3","","true","0","full_practice"
"","bandit","61","142536","0.0-34.0-7.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","199","","","","","","","0","0","1","0.2","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","74","J","1","","true","0","full_practice"
"","bandit","62","144298","0.0-34.0-8.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","250","","","","","","","1","0","0","0.2","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","74","J","1","","true","0","full_practice"
"","bandit","63","145995","0.0-34.0-9.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","187","","","","","","","0","0","1","0.2","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","74","J","1","","true","0","full_practice"
"","bandit","64","147605","0.0-34.0-10.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","100","","","","","","","0","1","0","","0.2","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","74","J","1","","true","0","full_practice"
"","bandit","65","149653","0.0-34.0-11.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","535","","","","","","","0","0","1","","0.6","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","75","K","2","","true","0","full_practice"
"","bandit","66","151276","0.0-34.0-12.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","111","","","","","","","0","1","0","","0.6","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","75","K","2","","true","0","full_practice"
"","bandit","67","153191","0.0-34.0-13.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","403","","","","","","","0","0","1","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","68","154841","0.0-34.0-14.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","137","","","","","","","0","1","0","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","69","156539","0.0-34.0-15.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","185","","","","","","","1","0","0","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","70","158179","0.0-34.0-16.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","126","","","","","","","1","0","0","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","71","159740","0.0-34.0-17.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","50","","","","","","","0","0","1","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","72","161253","0.0-34.0-18.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1","","","","","","","0","0","1","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","bandit","73","163057","0.0-34.0-19.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","292","","","","","","","1","0","0","0.8","","0.5","0.5","0.5","0.5","","","","","0.8","0.2","0.6","0.2","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice"
"","text","74","165026","0.0-35.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","1953","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","75","173660","0.0-36.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","7627","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","76","174577","0.0-37.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","910","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","77","175133","0.0-38.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","549","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","78","175469","0.0-39.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","330","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","79","175812","0.0-40.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","337","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","80","178063","0.0-41.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","736","","","","","","","0","0","1","0.02943109976","","0.8","0.2","0.6","0.4","","","","","0.02943109976","0.4269289603","0.3592836462","0.0798457429","","","","","","","","72","H","0","img/none_selected.jpg","","1","main_expt"
"","bandit","81","180129","0.0-42.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","553","","","","","","","0","0","1","0.06336112212","","0.8","0.2","0.6","0.4","","","","","0.06336112212","0.4660243271","0.3454903542","0.07621336767","","","","","","","","72","H","0","img/none_selected.jpg","","2","main_expt"
"","bandit","82","181980","0.0-43.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","338","","","","","","","0","0","1","0.07335687118","","0.8","0.2","0.6","0.4","","","","","0.07335687118","0.4738503749","0.2941512374","0.07476295528","","","","","","","","72","H","0","img/none_selected.jpg","","3","main_expt"
"","bandit","83","183762","0.0-44.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","269","","","","","","","0","0","1","0.06156305515","","0.8","0.2","0.6","0.4","","","","","0.06156305515","0.4618500418","0.2851241965","0.06526985361","","","","","","","","72","H","0","img/none_selected.jpg","","4","main_expt"
"","bandit","84","185385","0.0-45.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","107","","","","","","","0","0","1","","0.05487735528","0.8","0.2","0.6","0.4","0.08141194251","0.4488935273","0.3172925843","0.05487735528","","","","","","","","","","","","76","L","3","","","5","main_expt"
"","bandit","85","187360","0.0-46.0-0.0","88268402","wem/bandit_either_2","A2YAYHZYI7M3HD","either","1","459","","","","","","","0","0","1","","0.4437832297","0.8","0.2","0.6","0.4","0.1104821702","0.4437832297","0.3319153021","0.04340015571","","","","","","","","","","","","74","J","1","","","6","main_expt"
