"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label"
"INL_behavioral_consent_30min_online.html","consent","0","26482","0.0-0.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","34100","0.0-1.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","6598","{""Q0"":""A3U21PUMQ6NGT2""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","48903","0.0-2.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","13793","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","56671","0.0-3.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","7766","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","82438","0.0-4.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","25764","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","94302","0.0-5.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","11862","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","113832","0.0-6.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","19528","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","120488","0.0-7.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","6655","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","125408","0.0-8.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","4918","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","139555","0.0-9.0-0.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","14112","","","","2","3","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","",""
"","identification","10","152925","0.0-9.0-1.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","12343","","","","3","2","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","",""
"","text","11","168485","0.0-10.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","14543","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","173497","0.0-11.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","5009","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","175719","0.0-12.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","2221","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","179409","0.0-13.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","3688","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","183615","0.0-14.0-0.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","2684","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","bandit","16","185920","0.0-15.0-0.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","777","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0",""
"","text","17","192594","0.0-16.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","6672","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","199324","0.0-17.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","6728","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","210996","0.0-18.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","11669","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","215326","0.0-19.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","4328","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","217821","0.0-20.0-0.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","968","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","22","219888","0.0-20.0-1.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","537","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","23","221975","0.0-20.0-2.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","567","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","24","224074","0.0-20.0-3.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","575","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","25","225979","0.0-20.0-4.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","388","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","26","227624","0.0-20.0-5.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","129","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","27","229531","0.0-20.0-6.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","376","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","28","231380","0.0-20.0-7.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","314","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","29","233656","0.0-20.0-8.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","744","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","30","235350","0.0-20.0-9.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","164","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","31","237341","0.0-20.0-10.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","450","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","32","239146","0.0-20.0-11.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","277","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","33","241697","0.0-20.0-12.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","1016","","","","","","","0","1","0","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","34","243757","0.0-20.0-13.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","535","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","35","245679","0.0-20.0-14.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","389","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","36","247649","0.0-20.0-15.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","443","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","37","249487","0.0-20.0-16.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","316","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice"
"","bandit","38","251516","0.0-20.0-17.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","496","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","39","253466","0.0-20.0-18.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","437","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","bandit","40","255354","0.0-20.0-19.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","356","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice"
"","text","41","261772","0.0-21.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","6411","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","42","264802","0.0-22.0-0.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","1503","","","","","","","1","0","0","1","0","","","","","0","1","","","1","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0",""
"","text","43","268446","0.0-23.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","3641","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","44","278836","0.0-24.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","10386","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","45","282123","0.0-25.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","3283","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","46","284919","0.0-26.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","2789","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","47","293990","0.0-27.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","9065","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","48","296982","0.0-28.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","2989","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","49","300996","0.0-29.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","4010","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","50","306404","0.0-30.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","5404","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","51","310351","0.0-31.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","3944","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","52","311903","0.0-32.0","73661737","wem/bandit_either_2","A3U21PUMQ6NGT2","either","2","1549","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
