"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","11208","0.0-0.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","20274","0.0-1.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","8057","{""Q0"":""A14ADQ7RUN6TDY""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","38275","0.0-2.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","16998","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","44504","0.0-3.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","6228","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","74009","0.0-4.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","29503","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","97592","0.0-5.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","23582","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","115872","0.0-6.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","18278","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","135448","0.0-7.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","19575","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","141159","0.0-8.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","5709","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","174106","0.0-9.0-0.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","32928","","","","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","180471","0.0-9.0-1.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","5355","","","","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
"","text","11","187664","0.0-10.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","6190","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","190103","0.0-11.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","2438","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","193110","0.0-12.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","3006","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","199679","0.0-13.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","6567","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","206094","0.0-14.0-0.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","4906","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","bandit","16","209477","0.0-15.0-0.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","1877","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0","",""
"","text","17","222591","0.0-16.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","13112","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","234023","0.0-17.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","11430","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","241101","0.0-18.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","7077","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","247471","0.0-19.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","6369","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","250357","0.0-20.0-0.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","1379","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","22","253940","0.0-20.0-1.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","2077","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","23","256381","0.0-20.0-2.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","935","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","24","258476","0.0-20.0-3.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","589","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","25","260445","0.0-20.0-4.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","463","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","26","262515","0.0-20.0-5.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","564","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","27","264771","0.0-20.0-6.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","751","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","28","266813","0.0-20.0-7.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","535","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","29","268340","0.0-20.0-8.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","20","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","30","270469","0.0-20.0-9.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","623","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","31","272381","0.0-20.0-10.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","405","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","32","274291","0.0-20.0-11.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","405","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","33","276147","0.0-20.0-12.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","350","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","34","278069","0.0-20.0-13.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","415","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","35","279964","0.0-20.0-14.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","388","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","36","281853","0.0-20.0-15.0","45342121","wem/bandit_either_3","A14ADQ7RUN6TDY","either","2","382","","","","","","","1","0","0","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
