"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","6987","0.0-0.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","10932","0.0-1.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","2935","{""Q0"":""A183WYXN12P2TJ""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","16190","0.0-2.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","4247","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","18269","0.0-3.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","2069","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","24311","0.0-4.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","6037","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","27476","0.0-5.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","3162","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","28877","0.0-6.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","1396","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","29602","0.0-7.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","721","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","31072","0.0-8.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","1468","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","35023","0.0-9.0-0.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","3918","","","","4","5","4","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","38788","0.0-9.0-1.0","88103445","wem/bandit_either_3","A183WYXN12P2TJ","either","4","2715","","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
