"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","11480","0.0-0.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","14945","0.0-1.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","2441","{""Q0"":""A3SOZYQZWJOOYS""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","32791","0.0-2.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","16841","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","39274","0.0-3.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","6479","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","46848","0.0-4.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","7572","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","64033","0.0-5.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","17183","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","91703","0.0-6.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","27667","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","102633","0.0-7.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","10928","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","104498","0.0-8.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","1863","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","111270","0.0-9.0-0.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","6733","","","","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","118288","0.0-9.0-1.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","5982","","","","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
"","text","11","124821","0.0-10.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","5530","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","128912","0.0-11.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","4089","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","130911","0.0-12.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","1997","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","134737","0.0-13.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","3824","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","138485","0.0-14.0-0.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","2231","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","bandit","16","141539","0.0-15.0-0.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","1541","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0","",""
"","text","17","151224","0.0-16.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","9682","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","162095","0.0-17.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","10869","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","169378","0.0-18.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","7280","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","172800","0.0-19.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","3416","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","176289","0.0-20.0-0.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","1977","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","22","178128","0.0-20.0-1.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","328","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","23","179947","0.0-20.0-2.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","307","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","24","181535","0.0-20.0-3.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","79","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","25","183328","0.0-20.0-4.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","280","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","26","185365","0.0-20.0-5.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","523","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","27","186909","0.0-20.0-6.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","32","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","28","188791","0.0-20.0-7.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","372","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","29","191325","0.0-20.0-8.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","1021","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","30","193104","0.0-20.0-9.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","267","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","31","194640","0.0-20.0-10.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","23","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","32","196415","0.0-20.0-11.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","266","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","33","198339","0.0-20.0-12.0","80544681","wem/bandit_either_3","A3SOZYQZWJOOYS","either","6","410","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
