"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","8462","0.0-0.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","11587","0.0-1.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","2118","{""Q0"":""A58QOLDFC179Q""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","27754","0.0-2.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","15164","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","47137","0.0-3.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","19381","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","122630","0.0-4.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","75492","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","139698","0.0-5.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","17067","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","149508","0.0-6.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","9809","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","172695","0.0-7.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","23185","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","176715","0.0-8.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","4019","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","185507","0.0-9.0-0.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","8781","","","","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","193824","0.0-9.0-1.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","7309","","","","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
"","text","11","199238","0.0-10.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","4401","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","202308","0.0-11.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","3069","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","207739","0.0-12.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","5430","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","211068","0.0-13.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","3329","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","215370","0.0-14.0-0.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","2787","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","bandit","16","218486","0.0-15.0-0.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","1596","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0","",""
"","text","17","221448","0.0-16.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","2960","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","231619","0.0-17.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","10170","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","235968","0.0-18.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","4348","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","240508","0.0-19.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","4538","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","243426","0.0-20.0-0.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","1409","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","22","245778","0.0-20.0-1.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","818","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","23","247838","0.0-20.0-2.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","538","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","24","249944","0.0-20.0-3.0","25740675","wem/bandit_either_3","A58QOLDFC179Q","either","5","587","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
