"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","17763","0.0-0.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","25202","0.0-1.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","6423","{""Q0"":""A13PXTFOXDCKBF""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","31697","0.0-2.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","5486","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","39873","0.0-3.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","8174","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","55417","0.0-4.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","15542","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","69841","0.0-5.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","14420","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","83760","0.0-6.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","13917","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","89712","0.0-7.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","5950","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","94823","0.0-8.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","5110","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","100620","0.0-9.0-0.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","5779","","","","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","104603","0.0-9.0-1.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","2966","","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
"","text","11","110922","0.0-10.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","5311","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","113946","0.0-11.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","3021","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","115529","0.0-12.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","1579","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","121849","0.0-13.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","6317","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","124923","0.0-14.0-0.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","1550","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","bandit","16","127120","0.0-15.0-0.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","671","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0","",""
"","text","17","134825","0.0-16.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","7700","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","145249","0.0-17.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","10420","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","148808","0.0-18.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","3557","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","150232","0.0-19.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","1421","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","152385","0.0-20.0-0.0","07827655","wem/bandit_either_3","A13PXTFOXDCKBF","either","1","633","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
