"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","21094","0.0-0.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","27767","0.0-1.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","5661","{""Q0"":""A2R794P3E8X0MK""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","38358","0.0-2.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","9587","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","46786","0.0-3.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","8426","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","80175","0.0-4.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","33387","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","98083","0.0-5.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","17906","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","122800","0.0-6.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","24715","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","131133","0.0-7.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","8331","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","140229","0.0-8.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","9094","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","154508","0.0-9.0-0.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","14252","","","","4","4","3","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","164379","0.0-9.0-1.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","8848","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
"","text","11","179258","0.0-10.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","13877","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","181096","0.0-11.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","1836","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","183799","0.0-12.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","2702","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","187862","0.0-13.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","4061","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","190239","0.0-14.0-0.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","867","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","bandit","16","192837","0.0-15.0-0.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","1092","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0","",""
"","text","17","201293","0.0-16.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","8454","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","220524","0.0-17.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","19229","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","230691","0.0-18.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","10164","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","233761","0.0-19.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","3067","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","235967","0.0-20.0-0.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","699","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","22","237975","0.0-20.0-1.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","500","","","","","","","1","0","0","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","23","239863","0.0-20.0-2.0","91600048","wem/bandit_either_3","A2R794P3E8X0MK","either","5","380","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
