"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","10478","0.0-0.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","13263","0.0-1.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","1774","{""Q0"":""A3MCQHA2V0G46V""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","31317","0.0-2.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","17046","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","43274","0.0-3.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","11953","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","85358","0.0-4.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","42081","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","122215","0.0-5.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","36855","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","151881","0.0-6.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","29663","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","167294","0.0-7.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","15411","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","173967","0.0-8.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","6671","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","208444","0.0-9.0-0.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","34450","","","","2","6","4","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","239258","0.0-9.0-1.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","29788","","","","2","5","4","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
"","text","11","250336","0.0-10.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","10072","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","256133","0.0-11.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","5794","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","260091","0.0-12.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","3956","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","267161","0.0-13.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","7068","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","271313","0.0-14.0-0.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","2634","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","bandit","16","275412","0.0-15.0-0.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","2586","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0","",""
"","text","17","287447","0.0-16.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","12032","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","306719","0.0-17.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","19270","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","320236","0.0-18.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","13515","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","329667","0.0-19.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","9428","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","333147","0.0-20.0-0.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","1969","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","22","336743","0.0-20.0-1.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","2087","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","23","339621","0.0-20.0-2.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","1365","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","24","342191","0.0-20.0-3.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","1056","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","25","344891","0.0-20.0-4.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","1189","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","26","347475","0.0-20.0-5.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","1072","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","27","349983","0.0-20.0-6.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","997","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","28","352763","0.0-20.0-7.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","1267","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","29","355542","0.0-20.0-8.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","1266","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","30","357505","0.0-20.0-9.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","453","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","31","359329","0.0-20.0-10.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","312","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","32","361183","0.0-20.0-11.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","342","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","33","363046","0.0-20.0-12.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","351","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","34","365052","0.0-20.0-13.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","495","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","35","366990","0.0-20.0-14.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","427","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","36","368743","0.0-20.0-15.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","241","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","37","370500","0.0-20.0-16.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","247","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","38","372223","0.0-20.0-17.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","210","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","39","373844","0.0-20.0-18.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","111","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","40","375992","0.0-20.0-19.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","638","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","text","41","382236","0.0-21.0","46207419","wem/bandit_either_3","A3MCQHA2V0G46V","either","8","6240","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
