"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","7708","0.0-0.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","19261","0.0-1.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","10545","{""Q0"":""A240OTT1T85UGT""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","29882","0.0-2.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","9602","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","36665","0.0-3.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","6773","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","54739","0.0-4.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","18064","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","68931","0.0-5.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","14191","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","85522","0.0-6.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","16590","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","96034","0.0-7.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","10511","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","100503","0.0-8.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","4456","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","107456","0.0-9.0-0.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","6943","","","","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","111436","0.0-9.0-1.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","2968","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
"","text","11","122352","0.0-10.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","9907","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","123530","0.0-11.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","1173","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","125621","0.0-12.0","96961713","wem/bandit_either_3","A240OTT1T85UGT","either","3","2079","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
