"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","8624","0.0-0.0","65097383","wem/bandit_either_3","A2TH9DIRISH8FE","either","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","12990","0.0-1.0","65097383","wem/bandit_either_3","A2TH9DIRISH8FE","either","6","3361","{""Q0"":""A2TH9DIRISH8FE""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","405305","0.0-2.0","65097383","wem/bandit_either_3","A2TH9DIRISH8FE","either","6","391312","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","406928","0.0-3.0","65097383","wem/bandit_either_3","A2TH9DIRISH8FE","either","6","1623","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","407800","0.0-4.0","65097383","wem/bandit_either_3","A2TH9DIRISH8FE","either","6","871","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","408553","0.0-5.0","65097383","wem/bandit_either_3","A2TH9DIRISH8FE","either","6","752","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","409968","0.0-6.0","65097383","wem/bandit_either_3","A2TH9DIRISH8FE","either","6","1415","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","410705","0.0-7.0","65097383","wem/bandit_either_3","A2TH9DIRISH8FE","either","6","736","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","411864","0.0-8.0","65097383","wem/bandit_either_3","A2TH9DIRISH8FE","either","6","1158","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","420986","0.0-9.0-0.0","65097383","wem/bandit_either_3","A2TH9DIRISH8FE","either","6","9114","","","","3","3","0","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
