"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","12414","0.0-0.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","19321","0.0-1.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","5891","{""Q0"":""A2L772YDACSPHF""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","28822","0.0-2.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","8495","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","34833","0.0-3.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","6009","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","63469","0.0-4.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","28635","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","75550","0.0-5.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","12079","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","89269","0.0-6.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","13718","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","96877","0.0-7.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","7606","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","101030","0.0-8.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","4151","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","107965","0.0-9.0-0.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","6910","","","","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","115491","0.0-9.0-1.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","6500","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
"","text","11","121986","0.0-10.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","5490","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","126334","0.0-11.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","4347","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","129839","0.0-12.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","3503","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","132616","0.0-13.0","32205008","wem/bandit_either_3","A2L772YDACSPHF","either","2","2775","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
