"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","53185","0.0-0.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","59299","0.0-1.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","5102","{""Q0"":""A2YQBBAK7NBZHU""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","72245","0.0-2.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","11932","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","77655","0.0-3.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","5408","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","92656","0.0-4.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","15001","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","106403","0.0-5.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","13746","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","127756","0.0-6.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","21351","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","132167","0.0-7.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","4410","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","135994","0.0-8.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","3826","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","142563","0.0-9.0-0.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","6553","","","","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","148260","0.0-9.0-1.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","4678","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
"","text","11","153537","0.0-10.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","4275","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","155106","0.0-11.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","1568","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","156285","0.0-12.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","1178","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","160151","0.0-13.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","3865","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","164454","0.0-14.0-0.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","2772","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","bandit","16","167167","0.0-15.0-0.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","1199","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0","",""
"","text","17","182169","0.0-16.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","15000","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","18","194123","0.0-17.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","11952","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","19","200480","0.0-18.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","6354","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","20","205135","0.0-19.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","4654","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","21","207240","0.0-20.0-0.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","588","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","22","209529","0.0-20.0-1.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","775","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","23","211433","0.0-20.0-2.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","388","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","24","213198","0.0-20.0-3.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","247","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","25","214982","0.0-20.0-4.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","277","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","26","216750","0.0-20.0-5.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","261","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","27","218597","0.0-20.0-6.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","331","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","28","220561","0.0-20.0-7.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","437","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","29","222359","0.0-20.0-8.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","293","","","","","","","0","0","1","","0.2","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","30","224199","0.0-20.0-9.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","327","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","31","226033","0.0-20.0-10.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","319","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","32","227816","0.0-20.0-11.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","264","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","33","229592","0.0-20.0-12.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","269","","","","","","","0","0","1","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","34","232160","0.0-20.0-13.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","1049","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","35","234107","0.0-20.0-14.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","420","","","","","","","0","0","1","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","36","236040","0.0-20.0-15.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","417","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","37","238009","0.0-20.0-16.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","447","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","38","240346","0.0-20.0-17.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","811","","","","","","","1","0","0","0.8","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","bandit","39","242144","0.0-20.0-18.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","278","","","","","","","0","0","1","0.2","","0.5","0.5","","","","","","","0.8","0.2","","","","","","","","","","75","K","1","","true","0","80_20_practice",""
"","bandit","40","245486","0.0-20.0-19.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","1824","","","","","","","0","1","0","","0.8","0.5","0.5","","","0.8","0.2","","","","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","80_20_practice",""
"","text","41","254321","0.0-21.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","8833","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","42","257205","0.0-22.0-0.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","1366","","","","","","","1","0","0","1","0","","","","","0","1","","","1","0","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","text","43","263035","0.0-23.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","5829","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","44","266095","0.0-24.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","3058","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","45","268159","0.0-25.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","2063","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","46","271257","0.0-26.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","3097","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","47","275539","0.0-27.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","4280","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","48","277799","0.0-28.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","2258","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","49","281171","0.0-29.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","3370","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","50","283715","0.0-30.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","2542","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","51","288438","0.0-31.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","4721","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","52","289313","0.0-32.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","873","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","53","293903","0.0-33.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","4588","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","54","296137","0.0-34.0-0.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","715","","","","","","","0","0","1","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
"","bandit","55","298357","0.0-34.0-1.0","30123147","wem/bandit_either_3","A2YQBBAK7NBZHU","either","1","715","","","","","","","0","1","0","","0.8","0.5","0.5","0.5","0.5","0.8","0.2","0.6","0.2","","","","","","","","","","","","72","H","0","img/none_selected.jpg","true","0","full_practice",""
