"consent","trial_type","trial_index","time_elapsed","internal_node_id","subjID","study","MID","cond","drift","rt","responses","key_press","expt_phase","like","value","connected","gems","bombs","no_reward","GemPrChosen","BombPrChosen","GainOverPainPr_0","GainOverPainPr_1","GainOverPainPr_2","GainOverPainPr_3","LosePr_0","LosePr_1","LosePr_2","LosePr_3","WinPr_0","WinPr_1","WinPr_2","WinPr_3","Q0","Q1","Q2","gender","age","ethnicity","target","respCharCode","respKey","respChoiceNum","respChoice","practice","trial_counter","trial_label","button_pressed"
"INL_behavioral_consent_30min_online.html","consent","0","7023","0.0-0.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","10592","0.0-1.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","2559","{""Q0"":""A2C7A6E70NYNUI""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","2","18984","0.0-2.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","7390","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","3","28826","0.0-3.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","9839","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","4","44786","0.0-4.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","15958","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","5","58921","0.0-5.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","14132","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","6","80955","0.0-6.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","22032","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","7","87077","0.0-7.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","6120","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","8","90834","0.0-8.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","3755","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","identification","9","97107","0.0-9.0-0.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","6251","","","","3","4","3","","","","","","","","","","","","","","","","","","","","","","","","the village of Zur","","","","","","","",""
"","identification","10","103209","0.0-9.0-1.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","5082","","","","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","the village of Nyx","","","","","","","",""
"","text","11","109278","0.0-10.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","5065","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","12","111368","0.0-11.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","2087","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","13","112744","0.0-12.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","1374","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","text","14","116893","0.0-13.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","4146","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","bandit","15","120966","0.0-14.0-0.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","2564","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","74","J","0","img/none_selected_demo.jpg","true","0","",""
"","bandit","16","123756","0.0-15.0-0.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","1283","","","","","","","0","0","1","0","0","","","","","0","","","","0","","","","","","","","","","","75","K","0","img/none_selected_demo.jpg","true","0","",""
"","text","17","131697","0.0-16.0","89002403","wem/bandit_either_3","A2C7A6E70NYNUI","either","8","7939","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
